season,player,team,position,gp,avgtoi,hits,takeaways,blocked,minors,shots_against,goals_against,shots_for,goals_for,magpie_score
2016,Tim Heed,S.J,D,1,16.4833,0,1,2,0,5,0,5,0,98.9
2016,Frans Nielsen,DET,F,79,17.1479,64,29,54,9,685,79,690,60,11.489168
2016,Connor Murphy,ARI,D,75,19.2064,199,13,117,18,814,77,599,49,23.947893
2016,Kyle Quincey,CBJ,D,73,17.8938,97,19,97,24,724,58,575,46,17.393312
2016,Mikael Backlund,CGY,F,81,17.606,55,57,41,13,644,67,782,80,13.124203
2016,Anthony Duclair,ARI,F,56,13.2765,21,29,17,7,383,31,363,29,10.02274
2016,Josh Bailey,NYI,F,82,18.3715,37,54,53,5,686,69,867,92,12.933316
2016,Jordan Nolan,L.A,F,46,10.8558,62,5,7,16,197,14,206,11,15.369602
2016,Jordan Staal,CAR,F,75,18.6616,139,55,29,16,603,60,804,71,20.58859
2016,Borna Rendulic,VAN,F,1,4.85,0,0,0,0,1,0,5,0,0.0
2016,Mason Raymond,ANA,F,4,8.9083,3,0,0,0,20,2,22,0,7.06699
2016,Blake Wheeler,WPG,F,82,20.1421,100,39,51,22,739,84,984,103,13.315638
2016,Brad Richardson,ARI,F,16,15.3458,19,10,7,6,148,15,96,10,11.747694
2016,Steve Ott,MTL,F,53,10.7638,144,11,23,23,324,23,204,9,23.390033
2016,Alex Chiasson,CGY,F,81,13.3887,74,32,18,15,464,46,505,38,12.9631
2016,John Moore,N.J,D,63,18.969,68,7,61,13,696,64,492,45,11.962212
2016,Andrew Desjardins,CHI,F,46,9.4014,73,9,17,8,215,19,209,10,19.852086
2016,Josh Archibald,PIT,F,10,10.865,28,0,2,2,59,3,47,6,28.762409
2016,Nino Niederreiter,MIN,F,82,15.0717,120,32,20,20,478,42,722,84,18.353525
2016,Jason Spezza,DAL,F,68,16.1708,13,32,31,13,505,68,645,76,6.771864
2016,Tomas Plekanec,MTL,F,78,16.8188,57,30,45,12,678,53,641,49,12.534181
2016,Mikhail Sergachev,MTL,D,4,12.125,10,1,3,0,34,2,19,3,29.141631
2016,Clayton Stoner,ANA,D,14,17.5512,35,2,17,7,112,6,112,5,27.86186
2016,Cody Ceci,OTT,D,79,23.2051,111,22,159,10,1011,90,764,59,20.338783
2016,Peter Cehlarik,BOS,F,11,13.9136,7,8,4,0,58,6,77,8,18.685022
2016,Antoine Vermette,ANA,F,72,15.9035,51,14,45,17,551,47,575,49,11.150925
2016,Sebastian Aho,CAR,F,82,16.7868,51,40,14,13,572,53,776,71,10.492192
2016,Bryan Rust,PIT,F,57,13.6363,101,18,29,4,442,41,417,41,19.118091
2016,Adam Clendening,NYR,D,31,15.8097,22,7,27,7,189,17,247,23,15.575153
2016,Charlie Coyle,MIN,F,82,16.702,101,30,63,13,589,55,784,81,18.786586
2016,Tyler Myers,WPG,D,11,22.2076,12,6,21,5,126,7,100,11,22.066637
2016,Trevor van Riemsdyk,CHI,D,58,18.4086,22,22,100,8,526,42,524,55,18.326773
2016,Taylor Hall,N.J,F,72,19.3167,59,43,31,15,627,56,828,73,12.855332
2016,Mark Fayne,EDM,D,4,7.9167,1,0,2,0,18,1,18,2,9.163987
2016,Matt Puempel,NYR,F,40,9.6438,28,8,12,4,155,19,179,11,12.284828
2016,Max McCormick,OTT,F,7,6.7595,13,2,1,0,32,3,20,0,20.687708
2016,Kevin Gravel,L.A,D,49,14.1503,73,2,65,3,265,20,353,23,33.551044
2016,Erik Johnson,COL,D,46,22.0815,87,18,98,3,535,64,506,40,22.251842
