season,player,team,position,gp,avgtoi,hits,takeaways,blocked,minors,shots_against,goals_against,shots_for,goals_for,magpie_score
2010,Marco Scandella,MIN,D,20,14.9692,20,5,22,1,152,21,120,11,14.617061
2010,Duncan Keith,CHI,D,82,26.8848,45,56,149,11,1073,107,1229,121,15.831693
2010,Mark Giordano,CGY,D,82,23.1409,140,25,193,31,794,85,1032,99,23.817188
2010,Jason Williams,DAL,F,27,8.1093,14,10,5,3,104,7,91,6,12.705453
2010,Craig Rivet,CBJ,D,37,14.6761,31,5,36,12,278,36,269,18,10.755527
2010,Raffi Torres,VAN,F,80,12.4883,134,31,19,24,480,30,490,42,19.905692
2010,Dan Boyle,S.J,D,76,26.2371,55,34,139,28,914,88,1279,126,15.115733
2010,Cory Emmerton,DET,F,2,8.3417,0,0,0,0,4,0,8,1,0.0
2010,Tim Sestito,N.J,F,36,10.8204,79,8,14,3,179,12,147,5,32.019913
2010,Jonathan Toews,CHI,F,80,20.7642,74,93,28,13,751,67,1002,116,16.786023
2010,Kevin Shattenkirk,STL,D,72,19.8407,66,41,96,18,608,62,768,85,18.347128
2010,Andrew Cogliano,EDM,F,82,17.2494,89,32,46,20,788,79,608,49,11.542494
2010,Blake Comeau,NYI,F,77,18.6913,120,55,32,20,681,76,643,60,15.630429
2010,Brian Fahey,WSH,D,7,11.819,9,0,6,1,31,4,51,3,19.67759
2010,Martin St. Louis,T.B,F,82,20.9762,37,55,64,6,759,75,1047,127,13.312417
2010,Steve Bernier,FLA,F,68,13.0311,112,22,35,9,443,38,411,27,20.865351
2010,Raymond Sawada,DAL,F,1,5.8333,2,0,0,0,2,1,4,0,14.893617
2010,Anton Stralman,CBJ,D,51,19.7343,39,15,46,11,440,43,595,45,13.106814
2010,Matt Halischuk,NSH,F,27,10.1272,6,16,9,1,148,9,116,14,12.594374
2010,Nate Thompson,T.B,F,79,15.0903,115,35,81,13,597,59,505,32,20.706003
2010,Nathan Gerbe,BUF,F,64,13.3331,53,24,23,17,346,26,518,44,14.503157
2010,Scott Hannan,WSH,D,78,19.7865,84,19,122,17,824,72,704,53,17.222313
2010,Ryan Smyth,L.A,F,82,18.0384,25,33,18,16,596,54,828,75,7.375734
2010,Colin White,N.J,D,69,18.8551,109,21,100,20,636,57,512,35,20.771062
2010,Oliver Ekman-Larsson,ARI,D,48,15.0354,41,3,31,12,344,29,365,32,11.74089
2010,Andrew Desjardins,S.J,F,17,7.1402,34,6,5,2,54,6,68,5,28.915073
2010,Taylor Hall,EDM,F,65,18.2097,48,45,37,12,551,53,591,58,13.647072
2010,Chris Drury,NYR,F,24,12.016,19,9,12,4,177,12,123,10,13.016429
2010,Ladislav Smid,EDM,D,78,20.2761,145,19,118,29,841,87,636,54,17.907324
2010,Mark Eaton,NYI,D,34,20.3603,30,9,82,4,390,38,257,20,19.785813
2010,Krys Barch,DAL,F,44,5.2242,53,3,2,17,113,10,76,4,11.926811
2010,Viktor Stalberg,CHI,F,77,10.6983,102,36,25,20,338,34,503,37,19.043414
2010,Henrik Tallinder,N.J,D,82,22.5404,67,26,74,19,838,86,830,60,11.745872
2010,Lubomir Visnovsky,ANA,D,81,24.2928,52,30,116,12,861,76,1155,146,16.039843
2010,Blair Betts,PHI,F,75,10.4511,82,18,72,4,441,45,223,16,18.860379
2010,Jason Arnott,WSH,F,73,15.5228,42,30,11,20,451,40,638,48,9.32019
2010,Eric Wellwood,PHI,F,3,13.4167,4,4,1,1,19,1,19,2,26.345455
2010,Dainius Zubrus,N.J,F,79,17.1517,107,33,32,24,504,57,695,59,15.581847
2010,Joe Colborne,TOR,F,1,18.6833,0,1,1,0,8,0,7,1,46.708333
2010,Ryan Stoa,COL,F,25,13.342,30,4,6,5,165,15,187,16,12.358281
2010,Matt Walker,PHI,D,4,11.6333,5,0,5,2,27,1,16,1,18.793753
2010,Patrick Rissmiller,FLA,F,10,10.365,17,2,2,0,45,3,48,2,28.604376
2010,Mathieu Perreault,WSH,F,35,11.8486,13,21,9,10,175,16,238,19,10.547045
2010,Mike Moore,S.J,D,6,10.1111,4,0,2,2,37,5,39,4,5.628866
2010,Robyn Regehr,CGY,D,79,21.4833,180,12,142,26,936,93,672,67,20.545166
2010,Drayson Bowman,CAR,F,23,9.6514,24,8,9,4,101,6,104,7,20.03445
2010,Aaron Gagnon,DAL,F,19,8.0632,12,4,5,0,82,9,50,3,10.954781
2010,Kyle Wellwood,S.J,F,35,13.6814,8,26,7,0,183,6,303,19,21.160421
2010,Matt Hendricks,WSH,F,77,11.455,169,18,38,33,416,43,397,33,20.032749
2010,Todd Marchant,ANA,F,79,13.2909,114,22,62,13,666,64,319,12,15.577137
2010,Nathan Oystrick,STL,D,9,12.1722,6,0,5,3,27,4,73,7,11.93296
2010,Brodie Dupont,NYR,F,1,5.5667,2,0,0,0,2,0,3,0,55.666667
2010,Derick Brassard,CBJ,F,74,17.0286,121,26,14,26,559,61,768,67,13.436024
2010,Corey Locke,OTT,F,5,9.1733,1,0,0,0,30,2,17,1,1.897408
2010,John Tavares,NYI,F,79,19.25,22,75,23,25,717,72,910,83,8.938764
2010,Mike Modano,DET,F,40,12.4483,7,14,10,4,224,18,318,28,7.75109
2010,Corey Potter,PIT,D,1,16.7167,1,0,2,0,10,0,7,0,50.15
2010,Steve Begin,NSH,F,2,9.8083,5,1,0,2,11,2,9,0,11.715328
2010,Evan Brophey,CHI,F,1,7.15,3,0,1,0,5,0,3,0,57.2
2010,Mikael Backlund,CGY,F,73,12.0792,35,37,19,9,378,35,475,40,12.086052
2010,Ryan Johnson,CHI,F,34,10.3505,31,6,34,4,175,17,148,11,18.729846
2010,Brett Sutter,CAR,F,6,10.2389,3,0,2,1,31,3,25,1,7.114731
2010,Luca Caputi,TOR,F,7,11.069,7,1,0,2,41,2,43,0,10.384186
2010,Patrick Eaves,DET,F,63,12.6971,106,20,27,7,471,46,391,29,16.982053
2010,Chris Pronger,PHI,D,50,22.4983,41,19,114,22,549,54,641,66,17.330365
2010,Nikita Filatov,CBJ,F,23,12.3174,10,4,4,4,97,2,143,8,12.972932
2010,Steven Stamkos,T.B,F,82,20.1868,84,40,37,33,730,70,1032,128,11.569228
2010,Joel Ward,NSH,F,80,17.0725,67,51,57,21,645,55,650,50,15.380551
2010,Brenden Morrow,DAL,F,82,19.211,225,41,43,34,710,78,870,102,20.744097
2010,Chuck Kobasew,MIN,F,63,11.8386,31,17,20,8,389,28,296,23,9.875317
2010,Stephen Weiss,FLA,F,76,20.0899,52,44,44,19,745,68,846,74,11.282744
2010,Alexander Edler,VAN,D,51,24.2912,83,25,86,12,603,48,741,81,22.870932
2010,Andrew Ference,BOS,D,70,17.9793,74,4,82,16,693,51,611,62,15.159503
2010,Vincent Lecavalier,T.B,F,65,18.4446,93,35,25,16,545,51,742,76,15.847053
2010,Jamie Doornbosch,NYI,D,1,5.35,1,2,0,0,7,1,3,0,12.995951
2010,Clayton Stoner,MIN,D,57,16.8632,110,23,81,31,527,32,349,30,22.705194
2010,Henrik Zetterberg,DET,F,80,19.5838,38,54,19,20,763,71,1012,105,8.541032
2010,Colton Gillies,MIN,F,7,10.3667,16,0,2,1,25,3,23,1,28.074223
2010,Brian Sutherby,DAL,F,51,7.4121,70,9,9,16,193,22,107,6,13.741726
2010,Ryan Suter,NSH,D,70,25.1769,64,33,84,27,808,55,931,92,15.864264
2010,Tomas Holmstrom,DET,F,73,14.8066,81,18,11,25,444,38,686,70,11.829663
2010,John Scott,CHI,F,40,6.2533,60,3,10,14,121,8,117,7,17.654308
2010,Tyler Sloan,WSH,D,33,12.8556,30,8,32,7,230,19,187,11,15.948564
2010,Colby Armstrong,TOR,F,50,16.1247,88,34,28,16,423,45,338,32,17.195308
2010,Chad Kolarik,NYR,F,4,9.1292,3,1,2,1,13,3,20,2,11.061932
2010,Nikolay Kulemin,TOR,F,82,17.3242,101,37,48,13,643,57,772,78,17.364395
2010,Dustin Boyd,MTL,F,10,9.8383,12,0,6,1,62,9,33,1,11.041671
2010,Matt Cullen,MIN,F,78,18.0274,39,43,36,17,726,61,655,68,9.97699
2010,Marian Hossa,CHI,F,65,19.7067,48,53,23,16,616,53,722,76,12.368034
2010,Colton Sceviour,DAL,F,1,5.15,0,0,0,0,3,1,4,0,0.0
2010,B.J. Crombeen,STL,F,80,12.7975,93,16,15,39,553,59,421,27,8.78115
2010,Dylan Reese,NYI,D,27,14.816,17,11,22,6,221,27,181,12,10.434872
2010,Alex Tanguay,CGY,F,79,19.7616,31,49,38,12,683,80,829,100,9.323496
2010,Joni Pitkanen,CAR,D,72,24.9113,66,32,130,31,894,86,988,96,14.912949
2010,Nick Johnson,PIT,F,4,16.7375,4,1,2,1,29,3,39,4,12.210787
2010,Mike Richards,PHI,F,81,18.8444,104,62,73,27,714,72,818,88,17.459382
2010,Shane Doan,ARI,F,72,19.2907,172,41,28,27,606,51,799,82,22.026425
2010,Guillaume Latendresse,MIN,F,11,12.7091,18,2,2,4,62,4,67,10,17.08287
2010,Andrei Loktionov,L.A,F,19,14.7605,6,10,8,1,112,6,132,13,16.452098
2010,Daniel Alfredsson,OTT,F,54,19.2759,41,45,21,9,510,62,500,51,10.979103
2010,Zach Bogosian,ATL,D,71,22.4038,111,33,91,14,881,84,775,52,17.112843
2010,Francis Bouillon,NSH,D,44,20.2314,133,13,51,9,475,45,403,40,25.426471
2010,Josh Bailey,NYI,F,70,17.8343,47,72,41,12,641,63,570,53,14.421949
2010,Craig Conroy,CGY,F,18,9.3019,21,4,10,3,105,11,65,3,13.840516
2010,Marc-Edouard Vlasic,S.J,D,80,20.8627,50,30,147,9,816,81,875,70,17.581519
2010,Alexandre Bolduc,VAN,F,24,7.434,29,4,14,4,93,6,74,6,20.87957
2010,Michal Repik,FLA,F,31,12.7855,47,3,8,11,173,14,193,9,15.052826
2010,Ryan O'Reilly,COL,F,74,16.0572,53,72,31,8,619,71,567,41,13.270986
2010,Brendan Morrison,CGY,F,66,16.6952,22,43,18,9,522,45,536,60,9.73419
2010,Andrej Meszaros,PHI,D,81,21.1208,189,34,139,21,886,68,914,91,27.644307
2010,Bryan Allen,CAR,D,72,18.3222,118,24,103,31,810,68,609,56,17.10791
2010,Paul Byron,BUF,F,8,10.9542,18,8,2,1,46,4,47,4,30.437048
2010,Matt D'Agostini,STL,F,82,14.7591,70,24,36,17,513,45,638,73,13.435567
2010,Johnny Boychuk,BOS,D,69,20.5034,117,14,115,14,782,47,809,52,24.813383
2010,Hal Gill,MTL,D,75,19.8198,75,21,151,16,836,69,612,41,19.421279
2010,Tim Gleason,CAR,D,82,21.0451,215,16,141,19,1110,84,759,55,23.885379
2010,John Carlson,WSH,D,82,22.5254,70,60,160,18,807,66,979,93,24.201716
2010,Dan Hamhuis,VAN,D,64,22.6794,76,43,89,17,734,50,754,75,20.933107
2010,Cody McLeod,COL,F,71,9.78,147,7,20,51,341,27,328,23,15.416388
2010,Sean Bergenheim,T.B,F,80,13.9785,109,45,37,27,495,44,610,42,17.949201
2010,Brandon Segal,DAL,F,46,8.2884,91,8,8,13,175,14,150,15,22.238927
2010,Mikko Koivu,MIN,F,71,19.4913,63,64,29,25,650,59,680,79,13.293772
2010,Brooks Orpik,PIT,D,63,20.8825,194,17,94,28,740,54,565,50,25.971526
2010,Cody McCormick,BUF,F,81,10.9541,108,20,60,37,406,29,442,31,18.241147
2010,Marek Svatos,OTT,F,28,11.7232,12,9,10,5,171,12,188,12,9.814337
2010,Kris Russell,CBJ,D,73,17.5169,63,25,128,17,546,56,705,60,20.735355
2010,Matt Bradley,WSH,F,61,10.5732,161,12,15,19,271,23,285,20,27.797993
2010,Aaron Palushaj,MTL,F,3,8.5167,3,0,1,1,12,0,9,1,16.604387
2010,Zenon Konopka,NYI,F,82,10.1898,110,18,52,56,526,59,269,21,10.803021
2010,Brian Boyle,NYR,F,82,15.7364,240,33,86,22,658,53,606,47,30.732636
2010,Keith Aucoin,WSH,F,1,11.7833,1,0,0,0,4,0,9,0,29.458333
2010,Nick Boynton,PHI,D,51,14.6467,61,15,87,16,366,38,353,32,20.635913
2010,Troy Brouwer,CHI,F,79,15.1068,262,24,36,13,492,47,671,65,34.785156
2010,Jay Rosehill,TOR,F,26,5.2071,36,3,4,15,71,9,58,3,11.425427
2010,Max Pacioretty,MTL,F,37,15.8959,67,20,13,14,231,25,405,39,18.680413
2010,Kyle Okposo,NYI,F,38,16.5829,31,26,16,15,256,26,378,39,12.934641
2010,Spencer Machacek,ATL,F,10,7.68,22,0,2,0,34,2,33,0,37.341977
2010,Mike Weber,BUF,D,58,16.8934,158,14,99,30,507,32,470,40,29.452764
2010,T.J. Hensick,STL,F,13,9.0833,1,2,1,1,52,11,66,7,2.256729
2010,Brett Lebda,TOR,D,41,13.3382,33,3,31,7,266,29,269,16,11.976539
2010,Sergei Kostitsyn,NSH,F,77,15.1892,41,28,15,11,543,43,590,72,9.359421
2010,Alex Pietrangelo,STL,D,79,22.0011,57,40,121,8,700,74,910,101,19.153611
2010,Jake Muzzin,L.A,D,11,13.7136,22,2,2,0,67,4,60,2,29.260668
2010,Christian Hanson,TOR,F,6,8.4361,11,2,0,2,19,0,13,0,30.572247
2010,Mike Komisarek,TOR,D,75,13.6311,146,14,117,28,581,60,404,37,21.206053
2010,Steve Downie,T.B,F,57,14.5175,94,30,21,40,338,31,455,52,15.379365
2010,Patrick Kane,CHI,F,73,19.2847,17,55,17,14,568,57,896,98,8.85983
2010,Matt Ellis,BUF,F,14,10.044,8,4,7,0,55,4,56,0,20.050908
2010,Ryan Shannon,OTT,F,79,12.9289,34,41,35,12,448,31,541,38,14.165939
2010,Mats Zuccarello,NYR,F,42,14.1722,56,16,19,2,211,18,371,33,26.083258
2010,Matt Carle,PHI,D,82,21.9915,51,33,157,10,850,69,1035,101,20.484251
2010,Bobby Butler,OTT,F,36,15.4292,28,9,15,5,284,36,311,31,8.753222
2010,Niclas Wallin,S.J,D,74,15.8363,99,21,84,22,615,53,554,38,17.920687
2010,TJ Galiardi,COL,F,35,16.1948,41,26,19,6,319,37,262,21,13.716606
2010,Adam Mair,N.J,F,65,9.0941,63,13,16,15,261,25,229,6,13.391573
2010,PA Parenteau,NYI,F,81,18.2222,118,45,28,23,645,62,890,86,15.864269
2010,Dustin Penner,L.A,F,81,18.1195,90,45,30,17,711,72,724,67,12.866561
2010,Bryan McCabe,NYR,D,67,19.5672,86,8,72,17,624,47,741,60,17.311474
2010,Matthew Lombardi,NSH,F,2,14.825,0,2,0,0,18,1,13,0,9.032749
2010,Mason Raymond,VAN,F,70,15.799,38,35,14,5,485,39,641,50,11.64689
2010,David Desharnais,MTL,F,43,12.8705,16,10,19,6,249,24,301,30,9.119187
2010,Martin Erat,NSH,F,64,18.0919,57,35,21,11,564,33,647,65,15.031768
2010,Brad Boyes,BUF,F,83,16.9934,67,30,33,12,606,51,795,83,13.176438
2010,Alexandre Burrows,VAN,F,72,17.0317,84,39,24,28,637,46,639,70,13.195594
2010,Clay Wilson,FLA,D,15,14.8433,16,2,11,3,74,8,124,13,18.141551
2010,Brett Festerling,ANA,D,1,14.8833,2,0,4,0,15,2,1,0,19.947878
2010,Matt Moulson,NYI,F,77,19.1496,78,44,48,12,677,65,895,80,15.130844
2010,Danny Syvret,PHI,D,10,15.0033,4,0,7,3,75,6,83,3,7.857766
2010,Kurtis Foster,EDM,D,74,17.6592,89,18,76,19,579,46,695,58,18.714072
2010,Adam Cracknell,STL,F,24,8.9236,29,8,7,4,95,9,92,10,18.607866
2010,Jay McClement,COL,F,80,16.6917,75,37,63,15,799,90,522,37,11.44777
2010,Jean-Francois Jacques,EDM,F,51,7.0722,111,6,17,19,171,12,139,7,24.284555
2010,Shawn Thornton,BOS,F,79,10.0808,141,23,18,31,439,19,425,27,19.455227
2010,Bryan Bickell,CHI,F,78,13.838,178,34,13,17,509,41,500,56,23.738514
2010,Michael Frolik,CHI,F,80,15.591,52,49,37,14,561,43,745,51,14.84155
2010,Andrew Hutchinson,PIT,D,5,15.3,0,0,8,2,30,3,30,1,11.492958
2010,Benn Ferriero,S.J,F,33,13.0879,46,11,8,3,175,10,249,20,24.648147
2010,Dominic Moore,T.B,F,77,15.5963,80,32,42,26,586,68,588,44,11.704532
2010,Chris Mueller,NSH,F,15,8.6367,19,6,0,1,82,4,51,4,17.248036
2010,Aaron Voros,ANA,F,12,5.5458,12,1,1,10,30,5,30,1,6.859562
2010,Brandon McMillan,ANA,F,60,14.0728,53,11,24,9,464,45,294,29,10.118262
2010,Brad Winchester,ANA,F,76,10.4833,171,19,18,32,339,37,371,25,20.525564
2010,Mark Fraser,N.J,D,25,13.8993,57,3,18,10,170,13,152,12,22.139717
2010,Eric Staal,CAR,F,81,22.0156,81,64,31,30,943,93,1059,117,10.613074
2010,Sergei Gonchar,OTT,D,67,23.192,54,22,94,10,742,66,806,72,15.741654
2010,Brett MacLean,ARI,F,13,8.7628,8,1,0,1,47,5,52,6,7.920046
2010,Linus Omark,EDM,F,51,15.3556,13,33,19,13,335,36,411,29,9.17869
2010,Mike Ribeiro,DAL,F,82,19.9315,95,72,33,13,729,81,896,101,15.316837
2010,Chris Butler,BUF,D,49,18.1673,38,18,56,14,428,35,483,44,15.435767
2010,Dennis Wideman,WSH,D,75,23.9729,95,38,126,19,936,90,1004,87,17.494786
2010,Steve Reinprecht,FLA,F,29,11.7672,20,10,14,3,170,16,171,14,13.155186
2010,John McCarthy,S.J,F,37,8.7428,28,7,9,3,158,15,151,5,12.197817
2010,Jeremy Colliton,NYI,F,15,11.8878,23,11,9,5,99,13,70,6,16.332496
2010,Mathieu Roy,T.B,D,4,4.7167,4,0,1,1,7,2,12,0,11.150512
2010,Jack Skille,FLA,F,62,11.9242,134,23,20,13,312,36,410,27,23.548103
2010,Johnny Oduya,ATL,D,82,20.723,64,45,149,12,998,100,730,47,16.108979
2010,Scott Gomez,MTL,F,80,18.5635,32,56,24,18,696,55,916,60,10.136403
2010,Dustin Brown,L.A,F,82,19.3673,300,35,29,28,678,52,863,85,31.650109
2010,Ryan Potulny,OTT,F,10,7.8983,5,3,1,0,33,3,28,2,12.538143
2010,Daniel Carcillo,PHI,F,57,7.748,80,7,14,28,226,21,198,7,12.920724
2010,Martin Havlat,MIN,F,78,18.3438,34,43,24,26,682,70,789,79,7.583791
2010,Shane Hnidy,BOS,D,3,14.7778,2,0,1,1,29,2,19,0,6.045455
2010,Sean Collins,WSH,D,4,14.7417,2,0,4,0,21,2,35,3,17.520634
2010,Jeremy Williams,NYR,F,1,3.7167,0,0,1,0,5,0,1,0,7.433333
2010,Alexander Urbom,N.J,D,8,12.5792,5,1,6,0,35,3,46,1,20.752707
