season,player,team,position,gp,avgtoi,hits,takeaways,blocked,minors,shots_against,goals_against,shots_for,goals_for,magpie_score
2020,Joe Pavelski,DAL,F,56,19.0274,64,17,39,8,401,27,604,78,21.399952
2020,Rem Pitlick,NSH,F,10,11.3033,8,0,1,2,39,1,55,4,13.952819
2020,Travis Sanheim,PHI,D,55,21.88,48,17,73,10,591,78,584,42,11.998856
2020,Ilya Lyubushkin,ARI,D,42,15.6853,103,8,72,5,346,29,272,16,32.644268
2020,Frans Nielsen,DET,F,29,12.0891,23,7,12,0,189,17,146,9,12.870035
2020,Alex Chiasson,EDM,F,45,12.4841,40,13,7,6,241,22,343,39,12.683757
2020,Ryan McLeod,EDM,F,10,12.7883,3,1,5,0,57,5,57,4,9.516571
2020,Jackson Cates,PHI,F,4,10.6,0,1,0,0,18,4,20,1,1.754967
2020,Sam Carrick,ANA,F,13,12.9218,29,2,3,6,83,5,78,9,19.514148
2020,Nick Bjugstad,MIN,F,44,11.811,48,12,22,7,240,15,287,23,19.376151
2020,Matt Duchene,NSH,F,34,15.8196,30,13,10,3,268,34,369,28,9.82555
2020,John Tavares,TOR,F,56,18.1964,51,32,28,7,445,38,606,70,15.981491
2020,Alexander Volkov,ANA,F,37,11.6455,36,11,25,3,219,17,160,18,18.554045
2020,Matt Irwin,BUF,D,24,16.2507,56,7,43,8,251,28,160,12,20.604331
2020,Noah Gregor,S.J,F,30,11.725,47,11,19,3,208,26,170,8,16.474157
2020,Nikita Gusev,FLA,F,27,14.3975,3,9,1,1,148,18,255,14,4.43996
2020,Cody Glass,VGK,F,27,14.5401,10,11,9,4,146,7,192,20,14.257755
2020,Oliver Ekman-Larsson,ARI,D,46,20.9678,72,12,26,16,507,52,430,45,11.933176
2020,Matt Martin,NYI,F,54,11.0691,181,11,23,10,261,19,249,19,40.89079
2020,Victor Hedman,T.B,D,54,25.0506,51,12,73,13,626,66,720,88,13.078256
2020,Cam Atkinson,CBJ,F,56,18.9131,22,22,30,2,554,64,553,52,7.765615
2020,Nathan Beaulieu,WPG,D,25,16.7273,39,3,30,7,255,26,179,15,14.923978
2020,Juuso Riikola,PIT,D,2,11.425,5,0,1,0,9,1,9,1,33.561812
2020,Brendan Lemieux,L.A,F,49,10.1068,109,8,26,18,254,16,195,14,24.183352
2020,Buddy Robinson,CGY,F,9,7.137,14,4,0,0,24,1,27,1,41.258475
2020,Connor McDavid,EDM,F,56,22.1482,61,36,24,10,539,57,879,125,13.247781
2020,Barclay Goodrow,T.B,F,55,15.1197,110,16,27,20,412,35,415,39,18.601999
2020,Oliver Kylington,CGY,D,8,13.0813,3,2,1,0,46,4,50,3,7.982456
2020,Brenden Dillon,WSH,D,56,18.9426,143,13,61,16,512,47,473,56,24.103322
2020,Adam Brooks,TOR,F,11,10.6758,14,4,2,0,39,3,49,8,30.061009
2020,Ryan Murray,N.J,D,48,18.6208,38,11,73,3,502,50,383,38,15.25781
2020,Troy Stecher,DET,D,44,17.2871,33,9,44,6,389,44,326,28,11.861693
2020,Tyler Ennis,EDM,F,30,12.1261,43,10,6,3,175,12,149,12,20.046435
2020,Jayson Megna,COL,F,7,10.2524,14,1,3,0,26,1,36,3,50.905031
2020,Nino Niederreiter,CAR,F,56,15.7176,68,16,17,13,356,20,509,51,18.149203
2020,Troy Terry,ANA,F,48,14.7007,5,19,13,8,293,30,358,31,6.386905
2020,Tim Gettinger,NYR,F,2,11.825,5,1,1,0,12,2,6,0,23.218794
2020,Dakota Mermis,MIN,D,3,16.4,10,0,4,0,17,4,24,3,27.79661
2020,MacKenzie Weegar,FLA,D,54,22.1173,114,43,83,17,569,53,617,67,25.071431
2020,Brayden Point,T.B,F,56,18.4057,23,27,17,4,422,39,593,73,10.162642
2020,Blake Coleman,T.B,F,55,15.4824,109,25,20,17,416,40,441,44,18.36193
2020,Morgan Rielly,TOR,D,55,23.6124,63,19,61,7,562,53,710,81,17.06423
2020,Tanner Jeannot,NSH,F,15,12.13,53,0,7,1,78,5,85,11,48.269001
2020,Alec Martinez,VGK,D,53,22.5698,44,12,165,6,603,49,626,75,27.044522
2020,Mattias Samuelsson,BUF,D,12,18.0306,20,2,10,2,162,18,97,6,11.040289
2020,Alex Wennberg,FLA,F,56,18.1923,29,29,36,4,541,56,534,57,10.474948
2020,Phillip Danault,MTL,F,53,16.8811,76,14,28,12,439,47,451,42,13.881477
2020,Mikael Backlund,CGY,F,54,17.5941,43,48,21,14,431,55,480,46,11.97902
2020,Christian Djoos,DET,D,36,15.0815,10,5,26,7,259,27,314,19,8.011978
2020,Casey Cizikas,NYI,F,56,13.8378,112,12,25,12,397,35,279,21,19.68568
2020,Mark Jankowski,PIT,F,45,10.7111,35,14,21,3,250,20,181,14,15.105659
2020,Ryan Nugent-Hopkins,EDM,F,52,20.7667,26,22,29,11,500,51,655,77,8.945474
2020,Dmitry Orlov,WSH,D,51,19.8147,87,30,50,10,460,40,512,58,22.809508
2020,Jake Gardiner,CAR,D,26,16.0474,15,5,15,4,176,15,214,20,11.679325
2020,Christian Wolanin,L.A,D,18,13.3102,3,1,7,4,124,17,128,11,3.628426
2020,Pierre-Luc Dubois,WPG,F,46,15.0062,59,18,26,14,292,31,405,36,15.97923
2020,Nicolas Hague,VGK,D,52,15.9994,94,10,65,14,350,28,409,37,26.457563
2020,Erik Gudbranson,NSH,D,45,17.9248,111,6,64,19,506,53,374,25,18.058642
2020,Evgenii Dadonov,OTT,F,55,15.5788,38,17,26,2,367,38,466,40,12.744331
2020,Ryan Graves,COL,D,54,19.0559,77,18,91,16,536,49,495,44,19.972549
2020,Daniel Walcott,T.B,F,1,10.05,7,1,0,1,6,1,3,0,30.804598
2020,Scott Laughton,PHI,F,53,15.4138,141,20,34,13,414,36,367,30,25.705591
2020,Brandon Montour,FLA,D,50,20.4833,54,15,62,15,576,55,524,43,13.350941
2020,Justin Braun,PHI,D,53,18.5374,78,7,73,9,522,58,423,36,16.603745
2020,Andrew Mangiapane,CGY,F,56,16.6616,51,40,33,11,408,39,505,45,16.647103
2020,Jeff Carter,PIT,F,54,16.5654,41,20,30,11,452,41,469,47,11.477474
2020,Drake Caggiula,BUF,F,38,12.4026,64,9,9,7,260,27,201,18,14.919048
2020,Alec Regula,CHI,D,3,12.3778,3,2,3,0,33,1,8,0,21.821743
2020,Logan Brown,OTT,F,1,9.6667,0,0,0,1,5,0,3,0,0.0
2020,Matt Tennyson,N.J,D,21,14.5048,32,1,25,1,175,18,116,16,18.670528
2020,Fredrik Handemark,S.J,F,8,9.4563,14,2,1,1,30,5,33,1,18.53365
2020,Tucker Poolman,WPG,D,39,18.3081,69,8,49,1,383,25,303,19,26.854403
2020,Tanner Laczynski,PHI,F,5,9.9767,5,2,1,0,25,1,23,1,22.819022
2020,Stefan Matteau,CBJ,F,18,10.8241,35,7,9,3,98,6,90,2,28.248756
2020,John Leonard,S.J,F,44,11.2617,25,13,17,1,225,23,230,18,12.505927
2020,Philippe Myers,PHI,D,44,18.8814,69,19,40,11,401,56,426,35,14.506257
2020,Brian Dumoulin,PIT,D,41,22.3606,63,24,55,6,501,42,405,46,20.168875
2020,Joakim Nordstrom,CGY,F,44,11.5561,92,10,30,3,259,25,197,14,26.183992
2020,Matt Dumba,MIN,D,51,22.2647,74,11,75,13,547,59,514,55,16.56863
2020,Luke Schenn,T.B,D,38,10.7246,99,6,16,13,183,15,197,16,26.850919
2020,Connor Brown,OTT,F,56,18.242,22,56,30,6,566,64,474,52,10.690173
2020,Johnny Gaudreau,CGY,F,56,18.4137,8,23,9,3,442,40,623,66,5.969804
2020,Kyle Connor,WPG,F,56,18.7536,18,37,18,6,464,57,594,71,8.319851
2020,Alexander Romanov,MTL,D,54,17.2648,138,8,60,9,416,43,454,40,27.071336
2020,Dustin Brown,L.A,F,49,17.6265,85,11,10,9,354,36,522,59,16.286805
2020,Jordan Eberle,NYI,F,55,16.7539,30,15,18,8,374,34,579,52,9.794303
2020,Elias Lindholm,CGY,F,56,19.8967,53,30,34,11,530,56,611,70,12.494988
2020,Evgeny Kuznetsov,WSH,F,41,16.572,21,16,18,9,296,30,370,52,9.672625
2020,Glenn Gawdin,CGY,F,7,6.9238,12,3,1,0,22,2,23,1,30.903294
2020,Josh Brown,OTT,D,26,14.1404,71,3,40,12,199,18,132,12,25.866078
2020,Ryan Johansen,NSH,F,48,16.9358,43,13,16,11,367,29,486,46,11.675022
2020,Jason Spezza,TOR,F,54,11.029,26,15,10,3,267,30,307,33,8.9147
2020,Michael Frolik,MTL,F,8,11.4458,9,2,1,0,40,5,43,0,14.12642
2020,Thomas Chabot,OTT,D,49,26.284,68,18,72,17,645,62,692,62,15.259857
2020,Par Lindholm,BOS,F,1,12.9167,0,0,0,0,5,0,0,0,0.0
2020,Joel Armia,MTL,F,41,14.7012,86,18,13,4,284,25,297,33,24.214516
2020,Jonas Siegenthaler,N.J,D,15,15.6167,20,3,17,2,124,20,98,5,13.359949
2020,Denis Gurianov,DAL,F,55,15.8497,63,18,12,8,367,30,476,48,15.207256
2020,Wyatt Kalynuk,CHI,D,21,16.2714,25,2,21,2,208,25,181,19,12.065412
2020,Tom Wilson,WSH,F,47,16.5383,105,20,25,22,371,43,377,50,17.156037
2020,Ethan Bear,EDM,D,43,17.9616,31,13,55,7,386,40,335,29,14.454611
2020,Frederick Gaudreau,PIT,F,19,13.064,9,14,9,1,130,11,123,16,14.577934
2020,Josh Morrissey,WPG,D,56,23.5673,78,14,86,11,705,58,675,63,17.995361
2020,Brad Hunt,MIN,D,12,12.3333,4,2,6,2,65,10,70,3,6.948357
2020,Filip Forsberg,NSH,F,39,18.306,47,22,14,8,313,31,461,39,14.795474
2020,Parker Kelly,OTT,F,1,7.5333,4,0,0,0,2,0,4,1,150.666667
2020,Radim Simek,S.J,D,40,14.2125,76,7,49,6,279,31,247,19,23.30895
2020,Nate Schmidt,VAN,D,54,20.1028,15,18,72,2,604,55,498,39,12.062643
2020,Micheal Haley,OTT,F,4,6.0417,10,0,0,1,9,1,6,0,28.656126
2020,Filip Chlapik,OTT,F,1,7.1833,1,0,0,0,2,0,6,1,35.916667
2020,William Nylander,TOR,F,51,16.6007,12,30,15,8,348,29,510,56,9.833854
2020,P.K. Subban,N.J,D,44,22.3761,41,12,46,12,519,62,496,42,10.185777
2020,Olle Alsing,OTT,D,4,10.8292,4,1,2,0,29,2,11,1,14.96381
2020,Anders Lee,NYI,F,27,17.5235,39,7,13,6,193,16,297,31,17.87131
2020,Jesperi Kotkaniemi,MTL,F,56,14.7866,84,33,27,6,305,26,431,34,27.362498
2020,Jan Rutta,T.B,D,35,16.0843,30,1,31,11,275,22,252,28,12.375884
2020,Anthony Bitetto,NYR,D,14,14.4405,21,2,10,7,124,15,76,7,10.788906
2020,Klim Kostin,STL,F,2,13.8,9,1,0,0,13,2,6,1,33.990148
2020,Keaton Middleton,COL,D,3,9.3056,4,0,1,2,25,1,12,0,8.792651
2020,Barrett Hayton,ARI,F,14,11.4893,15,4,3,0,66,5,76,7,20.475626
2020,Nick Suzuki,MTL,F,56,18.1815,70,30,38,13,460,49,567,61,15.807492
2020,Jordie Benn,WPG,D,39,14.7551,19,5,51,3,328,27,263,30,14.359685
2020,Adam Fox,NYR,D,55,24.677,23,38,102,7,611,53,731,90,19.230786
2020,Brock Nelson,NYI,F,56,17.8363,36,22,26,6,479,41,507,49,11.373587
2020,Michael Sgarbossa,WSH,F,5,9.7967,1,4,2,0,35,2,27,5,12.561363
2020,Cole Caufield,MTL,F,10,13.96,3,3,0,1,65,9,80,8,4.093842
2020,Andrew Agozzino,ANA,F,3,12.1778,6,0,7,0,15,1,14,1,58.250204
2020,Radko Gudas,FLA,D,54,17.5775,244,14,71,14,525,46,511,41,36.609338
2020,Timo Meier,S.J,F,54,16.0583,75,22,24,11,396,42,474,47,15.580718
2020,Brandon Carlo,BOS,D,27,18.7086,38,6,35,6,228,23,247,19,19.180865
2020,Jared McCann,PIT,F,43,14.114,40,21,17,4,260,22,345,52,17.55907
2020,Cam York,PHI,D,3,19.7833,1,1,2,0,37,2,25,1,10.33522
2020,Sam Lafferty,PIT,F,34,9.776,89,7,11,11,180,16,146,9,23.561807
2020,Josh Norris,OTT,F,56,16.4685,72,17,34,5,461,45,519,47,15.770663
2020,Jakub Zboril,BOS,D,42,17.0663,63,6,33,10,324,23,354,22,19.621114
2020,Dillon Dube,CGY,F,51,13.6395,59,15,14,10,337,30,359,33,13.599645
2020,Kevin Labanc,S.J,F,55,16.423,61,17,15,14,448,48,515,45,10.416811
2020,Jordan Staal,CAR,F,53,18.4704,135,15,24,15,473,37,530,59,22.420229
2020,Jason Zucker,PIT,F,38,15.6877,69,18,15,9,269,30,298,27,18.166543
2020,Drew Shore,CAR,F,4,8.4917,2,1,0,1,22,1,10,0,6.534844
2020,Frederic Allard,NSH,D,1,16.9833,0,0,1,0,4,2,9,0,4.473222
2020,Drake Rymsha,L.A,F,1,13.2667,0,0,0,0,11,0,4,1,0.0
2020,Damon Severson,N.J,D,56,22.4655,57,23,50,13,650,68,602,45,11.825354
2020,Jake Virtanen,VAN,F,38,12.2526,83,15,12,13,252,13,203,11,23.621873
2020,Niklas Hjalmarsson,ARI,D,41,17.3606,15,10,68,9,381,39,262,15,13.295917
2020,Richard Panik,DET,F,48,12.3656,70,16,21,9,267,29,270,22,17.955396
2020,John Carlson,WSH,D,52,23.7811,52,24,69,6,580,68,652,81,14.737401
2020,Darren Helm,DET,F,47,14.6883,39,13,21,5,380,32,293,18,11.611089
2020,Ryan Pulock,NYI,D,56,22.4384,97,9,106,4,546,43,633,55,29.719643
2020,Miles Wood,N.J,F,55,14.9673,38,18,25,13,385,35,426,38,10.987105
2020,Zach Hyman,TOR,F,43,19.3585,69,17,21,13,391,38,445,52,15.028551
2020,Ross Johnston,NYI,F,12,8.7375,43,1,6,6,57,4,37,1,30.25974
2020,Mark Scheifele,WPG,F,56,20.958,31,48,38,6,545,61,671,77,12.580057
2020,Joachim Blichfeld,S.J,F,5,8.69,2,0,2,2,14,3,16,1,6.050479
2020,Yegor Sharangovich,N.J,F,50,16.8023,18,34,16,2,437,54,380,40,8.291844
2020,Jani Hakanpaa,CAR,D,57,18.0208,215,3,83,16,497,53,390,39,31.166098
2020,Marcus Sorensen,S.J,F,29,12.0937,22,11,11,5,206,23,153,12,9.770462
2020,Antti Suomela,S.J,F,4,11.1208,6,2,4,0,11,0,17,0,121.318182
2020,Matthew Tkachuk,CGY,F,56,18.1527,132,21,9,23,423,40,631,68,18.771216
2020,Andreas Johnsson,N.J,F,50,13.934,39,23,17,6,306,31,371,30,13.398762
2020,Vince Dunn,STL,D,43,19.2504,36,10,51,9,356,32,412,35,16.304402
2020,Niko Mikkola,STL,D,30,14.5178,49,3,36,4,199,29,141,11,18.840725
2020,Carter Rowney,ANA,F,19,14.2728,45,8,21,1,137,12,91,7,32.745286
2020,Haydn Fleury,ANA,D,47,15.3975,63,7,55,4,354,32,319,16,21.189774
2020,Ryan Lindgren,NYR,D,51,20.0023,98,19,50,16,492,41,432,52,20.466392
2020,Ben Hutton,TOR,D,38,18.4539,44,8,39,4,398,40,290,17,13.87889
2020,Brady Keeper,FLA,D,1,9.4667,1,0,0,0,4,0,0,0,23.666667
2020,Jalen Chatfield,VAN,D,18,13.437,11,4,10,6,148,19,115,7,6.941681
2020,Nick Ritchie,BOS,F,56,15.369,102,16,17,14,348,33,544,45,19.3846
2020,Xavier Ouellet,MTL,D,6,14.45,17,0,8,1,49,4,45,2,29.793814
2020,Eric Staal,MTL,F,53,14.7189,23,17,15,5,366,40,391,17,7.872208
2020,Jack Johnson,NYR,D,13,16.9667,30,2,15,4,124,11,87,2,21.068252
2020,Philippe Maillet,WSH,F,2,9.15,1,0,0,0,9,1,8,0,5.041322
2020,Nic Dowd,WSH,F,56,14.4062,109,38,40,14,430,34,319,28,24.021121
2020,Leo Komarov,NYI,F,33,12.8323,83,10,11,6,205,12,193,16,30.610488
2020,Jaccob Slavin,CAR,D,52,22.9824,35,24,87,1,606,56,638,67,17.512707
2020,Joakim Ryan,CAR,D,4,10.85,1,0,1,0,20,1,24,0,7.034036
2020,Alex Belzile,MTL,F,2,10.6417,2,1,0,0,9,2,9,1,10.542102
2020,Jordan Greenway,MIN,F,56,15.808,87,16,28,23,451,44,382,42,13.712999
2020,Jamie Drysdale,ANA,D,24,19.5722,7,6,23,4,274,27,210,16,8.000101
2020,Brogan Rafferty,VAN,D,1,13.9667,1,1,1,0,10,3,5,1,8.073218
2020,Rasmus Ristolainen,BUF,D,49,22.2595,193,12,68,18,665,68,431,47,23.5599
2020,Conor Sheary,WSH,F,53,13.7013,24,25,20,7,304,30,376,35,11.657819
2020,Ian Cole,MIN,D,54,15.8858,38,10,94,16,464,34,351,47,17.927375
2020,Libor Hajek,NYR,D,44,15.2712,26,5,48,6,391,24,253,23,14.20768
2020,Ross Colton,T.B,F,30,10.5644,36,5,6,3,140,12,145,15,16.635991
2020,Devon Toews,COL,D,53,24.7607,44,32,87,8,554,54,691,75,19.318708
2020,Michael Dal Colle,NYI,F,26,11.9051,32,4,9,2,129,9,146,10,20.608485
2020,Nikita Zaitsev,OTT,D,55,22.74,114,7,110,13,736,75,549,44,19.191486
2020,Dakota Joshua,STL,F,12,8.9681,23,3,2,2,43,4,33,1,25.938424
2020,Cam Fowler,ANA,D,56,21.7631,27,21,36,9,580,67,547,52,8.183097
2020,Kasperi Kapanen,PIT,F,40,15.5317,41,16,8,2,294,22,321,42,15.141255
2020,Kevin Connauton,FLA,D,7,14.2143,12,0,3,2,62,5,53,7,13.202123
2020,Ivan Provorov,PHI,D,56,25.0048,56,5,106,15,701,81,670,74,13.463979
2020,David Backes,ANA,F,15,12.7344,31,5,16,2,92,12,88,6,24.499988
2020,Eetu Luostarinen,FLA,F,44,13.1235,55,23,26,6,335,34,238,14,15.871379
2020,Radek Faksa,DAL,F,55,17.4291,100,18,45,14,487,53,398,26,17.168414
2020,Nick Bonino,MIN,F,55,14.877,11,22,50,8,444,44,379,50,10.141147
2020,Blake Wheeler,WPG,F,50,18.3403,63,25,30,19,438,59,518,58,11.58205
2020,Jack Ahcan,BOS,D,3,20.6389,2,0,5,0,33,4,34,0,12.502404
2020,Sam Steel,ANA,F,42,14.5183,41,10,19,4,293,33,259,19,12.241724
2020,Miro Heiskanen,DAL,D,55,24.9685,47,16,52,6,607,60,739,60,12.733825
2020,Alex Biega,DET,D,13,10.6615,22,0,11,2,91,8,54,5,17.803815
2020,David Krejci,BOS,F,51,17.1356,25,21,26,8,345,17,535,60,15.952674
2020,Erik Karlsson,S.J,D,52,23.6019,20,39,69,9,634,71,685,58,11.978041
2020,Jacob de la Rose,STL,F,13,10.1987,22,6,8,2,67,5,57,2,26.530177
2020,Yanni Gourde,T.B,F,56,17.0512,51,18,21,14,422,37,533,53,11.881344
2020,Mason Marchment,FLA,F,33,14.1359,73,13,8,9,201,16,253,22,23.967878
2020,Travis Boyd,VAN,F,39,10.7278,18,8,15,1,205,20,166,17,10.222076
2020,Bowen Byram,COL,D,19,17.5079,33,1,13,10,133,11,160,13,16.435536
2020,Kiefer Sherwood,COL,F,16,8.7969,40,3,6,0,45,4,86,6,53.754871
2020,Juho Lammikko,FLA,F,44,10.8295,50,7,16,5,261,26,228,11,13.248462
2020,Pavel Buchnevich,NYR,F,54,18.7327,49,30,29,13,500,46,477,61,12.603384
2020,Jeffrey Viel,S.J,F,11,7.2682,22,0,0,7,46,8,34,1,10.314617
2020,Rasmus Dahlin,BUF,D,56,21.6274,80,13,45,13,566,66,657,51,13.121547
2020,Gerald Mayhew,MIN,F,4,11.7417,7,1,4,0,13,1,20,3,56.948467
2020,Jordan Kyrou,STL,F,55,14.4239,7,32,13,5,369,40,424,46,7.367268
2020,Connor McMichael,WSH,F,1,9.9,0,0,0,1,5,0,4,0,0.0
2020,Victor Soderstrom,ARI,D,4,16.3083,4,1,0,0,39,0,36,4,20.90812
2020,Mats Zuccarello,MIN,F,42,16.6821,12,18,19,4,322,24,364,40,10.358953
2020,Mario Ferraro,S.J,D,56,22.3961,155,30,96,11,716,82,567,58,22.485431
2020,Dylan Gambrell,S.J,F,49,16.0265,77,9,54,5,440,54,309,23,16.193494
2020,Patrick Russell,EDM,F,8,10.6396,13,2,0,0,31,3,43,3,25.365054
2020,Zac Jones,NYR,D,10,14.9833,8,1,8,1,79,7,59,6,12.808414
2020,Tyler Bozak,STL,F,31,14.9129,17,12,20,5,248,33,167,22,8.969448
2020,Brandon Sutter,VAN,F,43,15.0977,18,23,28,1,409,42,293,20,9.844448
2020,Mark Stone,VGK,F,55,19.0609,31,58,33,10,442,33,641,78,18.432116
2020,Ryan MacInnis,CBJ,F,16,9.974,19,3,3,0,73,4,65,1,22.08664
2020,Vinni Lettieri,ANA,F,5,12.72,9,2,1,0,33,5,35,2,15.801242
2020,Artem Zub,OTT,D,47,18.3823,89,8,70,13,456,49,369,44,19.238188
2020,Alex Killorn,T.B,F,56,17.9074,59,14,12,17,445,48,556,62,9.460211
2020,Yannick Weber,PIT,D,2,11.3167,4,0,0,0,13,3,10,0,9.641463
2020,Jonathan Marchessault,VGK,F,55,17.4236,44,29,14,14,378,27,606,57,13.876778
2020,Braydon Coburn,NYI,D,19,16.0447,27,4,20,7,204,21,133,11,12.526265
2020,Brett Howden,NYR,F,42,12.5571,57,6,35,4,281,28,214,14,18.022093
2020,Ty Smith,N.J,D,48,20.1056,32,8,35,11,426,45,505,48,9.716514
2020,Aleksi Heponiemi,FLA,F,9,12.237,0,6,1,1,64,5,60,5,6.23329
2020,Tyler Myers,VAN,D,55,22.087,61,22,74,22,734,70,545,48,12.536705
2020,Kale Clague,L.A,D,18,17.2037,9,1,13,2,168,21,167,14,7.019613
2020,Jesper Fast,CAR,F,46,15.2967,78,5,23,7,314,27,317,32,19.439821
2020,Nick Caamano,DAL,F,24,9.3417,41,5,8,7,107,10,102,4,18.97796
2020,Michael McLeod,N.J,F,48,13.9375,77,25,20,13,384,44,277,20,14.429064
2020,J.T. Miller,VAN,F,53,20.9651,90,29,24,20,564,71,545,74,12.128732
2020,Vinnie Hinostroza,CHI,F,26,12.2545,37,10,3,4,176,14,158,15,15.450178
2020,Mark Alt,L.A,D,2,13.5833,2,0,1,1,15,0,11,0,14.25656
2020,Evander Kane,S.J,F,56,20.1851,97,30,22,21,599,64,633,70,12.993205
2020,Tyler Pitlick,ARI,F,38,16.332,81,15,42,8,321,30,234,24,23.935626
2020,Sean Kuraly,BOS,F,47,14.0876,99,24,21,10,331,32,312,17,21.986123
2020,Patrik Nemeth,COL,D,52,18.0144,87,2,67,10,527,49,397,33,17.676185
2020,Nate Thompson,WPG,F,44,9.6886,60,8,20,2,250,12,147,11,22.10865
2020,William Lockwood,VAN,F,2,14.1917,6,0,1,1,17,2,12,0,16.675059
