season,player,team,position,gp,avgtoi,hits,takeaways,blocked,minors,shots_against,goals_against,shots_for,goals_for,magpie_score
2018,Christian Djoos,WSH,D,45,13.5715,18,10,28,2,309,20,286,29,12.508842
2018,Radek Faksa,DAL,F,81,16.4263,103,42,65,24,753,55,618,48,16.821395
2018,Zac Rinaldo,NSH,F,23,7.1246,47,4,8,7,71,3,61,4,29.551095
2018,Urho Vaakanainen,BOS,D,2,9.1,0,0,0,0,8,1,9,0,0.0
2018,Erik Haula,VGK,F,15,16.66,11,12,6,5,80,7,147,9,17.259931
2018,Brandon Pirri,VGK,F,31,14.4495,29,14,13,3,196,15,312,27,17.74144
2018,Lukas Sedlak,CBJ,F,47,9.0004,69,6,20,5,179,20,198,12,21.163736
2018,Phillip Di Giuseppe,NSH,F,24,10.1354,54,9,9,4,123,10,132,7,27.548565
2018,Jimmy Schuldt,VGK,D,1,21.05,0,0,1,0,13,3,11,2,2.764281
2018,Zach Sanford,STL,F,60,12.5094,48,31,36,9,329,24,350,31,19.392875
2018,Danny DeKeyser,DET,D,52,21.976,79,14,94,18,671,68,506,48,16.046907
2018,Jimmy Vesey,NYR,F,81,16.0562,79,50,34,9,717,69,643,58,13.289229
2018,Tyrell Goulbourne,PHI,F,2,7.4083,6,1,0,0,5,0,5,0,103.716667
2018,David Pastrnak,BOS,F,66,18.7061,57,36,25,15,549,57,823,109,11.642962
2018,Nikita Zadorov,COL,D,70,17.191,228,21,66,33,675,52,618,51,25.349085
2018,Kenny Agostino,N.J,F,63,12.8759,143,25,14,9,361,32,417,36,26.362744
2018,Sonny Milano,CBJ,F,8,8.3208,5,0,0,0,23,3,34,3,8.674312
2018,Zach Werenski,CBJ,D,82,22.8648,67,40,89,9,922,99,1035,96,13.214321
2018,Timo Meier,S.J,F,78,16.9585,99,49,40,25,613,69,801,92,14.445208
2018,Nicolas Deslauriers,MTL,F,48,10.0219,135,11,22,8,236,28,220,10,28.212303
2018,Mike Matheson,FLA,D,75,22.3013,63,64,132,16,906,108,839,73,15.73269
2018,Colin White,OTT,F,71,16.1779,23,21,35,12,595,70,637,62,6.651036
2018,Brogan Rafferty,VAN,D,2,13.35,0,1,2,0,10,1,12,0,17.152034
2018,Phil Varone,PHI,F,47,7.9074,23,5,19,4,198,14,155,12,10.920154
2018,Dakota Mermis,ARI,D,1,11.3333,0,0,0,0,1,0,5,1,0.0
2018,Jason Spezza,DAL,F,76,13.2515,16,26,30,13,447,38,586,52,8.497386
2018,Nikolaj Ehlers,WPG,F,62,15.7177,27,28,16,6,475,38,552,49,9.566074
2018,Troy Stecher,VAN,D,78,19.903,91,42,96,16,798,57,744,61,20.248558
2018,Jonathan Toews,CHI,F,82,21.0026,42,72,43,21,969,112,1050,124,8.764239
2018,Luke Witkowski,DET,F,34,9.5975,67,3,27,7,195,20,154,12,20.499734
2018,Tanner Pearson,VAN,F,80,14.0467,128,21,41,11,592,48,565,39,18.78487
2018,Jonathan Drouin,MTL,F,81,16.9276,55,50,23,12,654,64,830,77,11.165856
2018,T.J. Oshie,WSH,F,69,18.6123,133,46,55,17,579,59,766,94,21.84702
2018,Chris Kreider,NYR,F,79,17.4127,159,31,49,22,640,65,799,97,19.312371
2018,Marcus Sorensen,S.J,F,80,12.969,87,33,29,10,505,48,512,54,15.37047
2018,Joel Hanley,DAL,D,16,13.701,16,3,16,1,85,6,97,5,26.507304
2018,Nick Bjugstad,PIT,F,64,15.1143,126,37,27,15,492,27,606,43,25.4856
2018,Cam Atkinson,CBJ,F,80,19.3535,27,47,25,10,756,82,905,103,7.553641
2018,Dominic Turgeon,DET,F,4,12.5875,3,1,3,0,29,6,18,0,8.429801
2018,Josh Anderson,CBJ,F,82,17.0232,214,46,40,27,726,56,732,81,23.876272
2018,Jonathan Huberdeau,FLA,F,82,18.8264,57,44,45,15,726,88,1025,118,10.313442
2018,Michael Rasmussen,DET,F,62,12.0761,84,12,28,13,338,31,345,33,17.2248
2018,Alec Martinez,L.A,D,60,21.3306,78,12,135,4,683,65,601,53,22.272863
2018,Curtis Lazar,CGY,F,1,4.8,0,0,1,0,1,1,4,0,8.275862
2018,Dominic Toninato,COL,F,2,6.7,0,0,1,0,11,1,8,1,3.785311
2018,Tomas Nosek,VGK,F,68,12.4819,75,32,23,9,425,47,422,29,14.43652
2018,Loui Eriksson,VAN,F,81,14.0564,3,29,28,11,597,48,550,39,5.912972
2018,Christian Fischer,ARI,F,71,13.1486,124,12,19,12,436,36,484,31,19.098208
2018,Max Domi,MTL,F,82,17.3764,53,47,39,32,721,60,841,94,10.412531
2018,Danick Martel,T.B,F,9,10.1778,12,3,1,4,47,1,38,4,16.635641
2018,Alex Iafallo,L.A,F,82,16.8309,87,26,54,10,673,68,677,57,14.154223
2018,Logan Brown,OTT,F,2,10.5167,0,1,1,0,11,2,14,0,6.566077
2018,Vladislav Kamenev,COL,F,23,9.0391,20,2,4,5,99,11,89,10,9.646643
2018,Anthony Greco,FLA,F,1,9.5,0,0,0,0,6,3,6,0,0.0
2018,Denis Malgin,FLA,F,50,12.9097,40,16,21,7,330,32,306,21,11.926476
2018,Evgeny Kuznetsov,WSH,F,76,18.7932,46,46,20,25,712,66,855,109,8.689847
2018,Roman Polak,DAL,D,77,19.1688,191,18,152,27,869,63,583,45,26.674743
2018,Mike Green,DET,D,43,21.6767,60,16,56,14,464,46,505,47,16.215135
2018,Logan O'Connor,COL,F,5,6.8133,4,2,1,0,14,3,16,1,13.848238
2018,Ryan Carpenter,VGK,F,68,12.6105,126,30,17,4,424,50,446,32,19.743749
2018,Jeremy Lauzon,BOS,D,16,15.5323,15,4,15,1,125,9,112,3,18.838913
2018,Filip Chytil,NYR,F,75,13.786,29,25,21,4,519,46,525,38,8.557064
2018,Alan Quine,CGY,F,13,9.4974,14,3,2,3,54,4,44,5,14.977441
2018,Brock Nelson,NYI,F,82,17.9693,51,54,55,14,712,46,736,75,16.06053
2018,Haydn Fleury,CAR,D,20,12.5333,25,3,21,1,125,10,137,14,23.362922
2018,John Moore,BOS,D,61,18.7691,77,10,76,14,648,51,556,42,16.37783
2018,J.T. Compher,COL,F,66,17.4816,33,23,59,13,615,60,618,69,10.630439
2018,Matt Irwin,NSH,D,44,11.2777,80,8,37,11,245,16,263,20,25.654507
2018,Timothy Gettinger,NYR,F,4,7.5208,15,0,3,0,16,1,13,1,57.555359
2018,Zach Trotman,PIT,D,13,15.2654,20,2,18,2,106,4,111,7,30.902791
2018,Jonas Brodin,MIN,D,82,20.4862,61,29,135,15,805,74,803,50,17.537735
2018,J.T. Miller,T.B,F,75,14.6682,115,42,23,15,454,39,666,84,21.18862
2018,Brandon Davidson,CHI,D,10,13.755,17,2,15,1,82,8,62,3,22.725042
2018,Mathieu Perreault,WPG,F,82,12.2333,127,31,25,22,433,36,542,50,19.594177
2018,Xavier Ouellet,MTL,D,19,17.0202,32,5,30,5,165,15,172,8,22.563194
2018,Ivan Provorov,PHI,D,82,25.0659,123,16,150,11,1158,129,990,88,15.521086
2018,Damon Severson,N.J,D,82,21.9815,83,25,87,27,975,106,946,83,10.994868
2018,Devon Toews,NYI,D,48,17.8455,24,14,30,2,341,20,455,34,16.541602
2018,Andrej Sekera,EDM,D,24,16.4944,17,6,21,3,190,20,188,20,12.746592
2018,Andrew Copp,WPG,F,69,12.1488,71,22,34,3,456,33,374,41,17.270783
2018,Troy Terry,ANA,F,32,13.9182,4,14,12,1,191,8,206,27,13.202476
2018,Sami Vatanen,N.J,D,50,21.7503,68,16,77,11,552,64,567,46,16.039224
2018,Derrick Pouliot,VAN,D,62,17.1766,76,19,71,14,540,45,528,49,18.355097
2018,Carl Gunnarsson,STL,D,25,15.9313,11,6,35,3,176,22,194,24,14.425446
2018,Blake Comeau,DAL,F,77,15.7229,208,39,40,21,695,56,519,32,23.679298
2018,Josh Manson,ANA,D,72,22.1685,177,34,84,28,933,87,651,54,18.779437
2018,Jujhar Khaira,EDM,F,60,12.5419,123,22,33,12,388,48,308,26,19.574165
2018,Alex Ovechkin,WSH,F,81,20.9278,223,47,41,20,817,84,1016,137,21.742319
2018,Michael Del Zotto,STL,D,42,17.048,129,7,53,4,389,45,348,30,26.316557
2018,Cameron Gaunce,T.B,D,2,15.975,4,2,1,2,16,0,16,3,23.321168
2018,Chris Butler,STL,D,13,14.0141,17,3,17,0,91,7,90,7,27.420693
2018,Markus Hannikainen,CBJ,F,44,9.4788,63,15,8,1,184,15,200,10,24.285714
2018,Michael Grabner,ARI,F,41,14.3659,28,31,15,4,326,28,248,19,13.530142
2018,Ryan Murphy,N.J,D,3,11.1667,1,1,3,0,21,0,9,2,26.587302
2018,Nick Lappin,N.J,F,11,13.7212,16,3,3,0,85,7,51,3,16.67325
2018,Rourke Chartier,S.J,F,13,9.3346,14,0,3,1,57,7,59,2,12.051349
2018,Dougie Hamilton,CAR,D,82,19.677,160,35,91,22,730,72,1061,82,21.81556
2018,Nikita Zaitsev,TOR,D,81,20.4858,139,18,151,9,983,97,726,67,20.002019
2018,Blake Lizotte,L.A,F,1,11.2,0,1,1,0,5,1,8,0,13.82716
2018,Eric Gryba,N.J,D,10,15.2417,21,4,16,5,74,8,63,5,22.962611
2018,Josh Mahura,ANA,D,19,15.5772,13,9,24,2,169,9,134,13,21.053407
2018,Trevor van Riemsdyk,CAR,D,78,15.06,42,28,84,5,555,57,603,39,15.578769
2018,Keith Yandle,FLA,D,82,22.4201,47,26,75,20,916,97,1151,126,9.375624
2018,Ben Gleason,DAL,D,4,14.8792,2,4,1,0,30,3,22,2,13.95467
2018,Peter Cehlarik,BOS,F,20,12.5933,5,13,7,3,115,6,166,12,13.787919
2018,Matthew Tkachuk,CGY,F,80,17.6062,104,41,13,22,576,57,925,111,14.143049
2018,Derek MacKenzie,FLA,F,1,2.7167,0,0,0,0,1,0,1,0,0.0
2018,Nick Foligno,CBJ,F,73,17.708,175,37,51,16,623,51,701,73,25.738424
2018,Carl Dahlstrom,CHI,D,38,18.6044,33,9,35,3,468,42,340,41,10.975641
2018,Bobby Ryan,OTT,F,78,15.6788,77,50,49,16,669,71,670,66,13.573025
2018,Jon Merrill,VGK,D,57,17.8874,71,16,72,19,444,39,581,49,19.19782
2018,Martin Frk,DET,F,30,9.1856,35,3,4,2,143,17,123,10,12.149993
2018,Tomas Tatar,MTL,F,80,16.4175,77,52,30,17,560,42,895,79,17.076586
2018,Connor Brown,TOR,F,82,13.7736,35,31,37,8,650,46,467,42,10.17869
2018,Rocco Grimaldi,NSH,F,53,10.0063,32,27,20,5,218,15,300,14,18.905719
2018,John Carlson,WSH,D,80,25.0719,54,55,164,13,995,112,1170,155,16.577011
