season,player,team,position,gp,avgtoi,hits,takeaways,blocked,minors,shots_against,goals_against,shots_for,goals_for,magpie_score
2023,Joey Anderson,CHI,F,55,13.5479,48,30,18,4,329,32,281,30,15.924559
2023,Nick Perbix,TBL,D,77,17.0816,80,29,114,5,628,66,586,67,20.693232
2023,Alex Killorn,ANA,F,63,18.732,72,29,25,22,562,68,583,55,10.499815
2023,Jonas Rondbjerg,VGK,F,20,11.2767,7,10,10,0,99,3,84,4,22.92178
2023,Ty Dellandrea,DAL,F,42,12.6714,63,10,17,10,283,40,234,18,12.442332
2023,Marat Khusnutdinov,MIN,F,16,13.1104,16,7,9,3,93,9,89,5,16.759546
2023,Brent Burns,CAR,D,82,21.5008,41,35,87,10,762,80,1042,120,12.994206
2023,Damon Severson,CBJ,D,67,21.1475,45,36,83,25,778,85,714,71,11.172484
2023,Luke Hughes,NJD,D,82,21.4736,24,42,55,14,768,90,1066,107,8.657396
2023,Brock McGinn,ANA,F,24,11.0785,37,4,11,2,154,12,103,6,18.637436
2023,Alex Goligoski,MIN,D,36,14.8083,27,3,41,9,257,27,259,21,13.307071
2023,Alexander Barabanov,SJS,F,46,15.8725,27,18,15,6,376,44,328,26,8.142347
2023,Ryan O'Reilly,NSH,F,82,19.7659,25,64,56,9,740,82,973,116,11.289467
2023,Justin Holl,DET,D,38,15.082,59,7,39,11,308,24,225,29,18.945658
2023,Trevor Zegras,ANA,F,31,17.0882,16,15,15,9,242,22,289,24,10.18559
2023,Mattias Janmark,EDM,F,71,11.8953,54,15,19,15,414,41,344,25,9.691241
2023,Alex Newhook,MTL,F,55,16.9264,35,21,31,10,466,50,461,55,9.939334
2023,Evgeni Malkin,PIT,F,82,18.5846,29,90,42,33,642,65,945,97,12.146835
2023,Ross Colton,COL,F,80,13.7192,141,37,46,22,523,56,625,56,19.290082
2023,Gage Goncalves,TBL,F,2,9.9583,2,1,0,3,4,0,4,0,8.819188
2023,Hudson Fasching,NYI,F,45,12.0426,40,17,31,2,282,25,212,19,17.45447
2023,Tye Kartye,SEA,F,77,11.8359,228,24,27,12,440,29,385,28,35.689187
2023,Jacob Peterson,SJS,F,6,13.25,6,0,5,1,63,5,26,1,10.22807
2023,Martin Pospisil,CGY,F,63,12.7196,238,26,22,34,370,25,442,41,32.467157
2023,Dylan Guenther,ARI,F,45,16.2789,32,23,24,7,345,42,431,52,11.254669
2023,Juuso Valimaki,ARI,D,68,19.0939,69,13,90,6,611,49,590,64,19.770162
2023,Cam Atkinson,PHI,F,70,15.9455,35,17,46,12,487,61,619,46,9.464797
2023,Cale Makar,COL,D,77,24.7697,37,70,148,8,966,107,1151,151,16.55852
2023,Ryker Evans,SEA,D,36,19.1787,62,7,38,9,276,23,323,25,23.064837
2023,Rasmus Ristolainen,PHI,D,31,16.6909,56,4,45,4,251,25,307,20,23.842952
2023,Declan Chisholm,MIN,D,31,16.529,12,5,38,4,197,20,262,21,15.312476
2023,Justin Faulk,STL,D,60,21.9622,83,35,104,13,733,63,700,64,20.297051
2023,Rasmus Sandin,WSH,D,68,21.1206,75,23,106,12,713,68,659,65,17.932721
2023,Joe Veleno,DET,F,80,13.9565,108,23,35,10,572,58,496,49,15.231508
2023,Fabian Zetterlund,SJS,F,82,18.8561,120,43,71,15,820,100,733,89,14.764594
2023,Riley Tufte,COL,F,5,11.12,8,2,2,1,28,4,22,2,15.961722
2023,Radek Faksa,DAL,F,74,12.5155,97,29,42,10,479,56,381,35,16.111643
2023,Andreas Englund,LAK,D,82,13.2224,189,8,87,24,552,50,512,39,24.536173
2023,Akito Hirose,VAN,D,3,12.1056,3,0,5,0,11,0,13,1,88.040404
2023,Mason Shaw,MIN,F,20,8.185,29,3,6,4,82,5,62,5,19.980728
2023,Chris Tierney,NJD,F,52,9.025,20,14,12,4,223,21,164,20,9.253831
2023,Jakob Chychrun,OTT,D,82,22.3898,72,22,154,25,861,103,1040,99,14.898926
2023,Brady Tkachuk,OTT,F,81,19.1422,294,48,34,33,663,71,1114,105,27.12147
2023,Linus Karlsson,VAN,F,4,10.1458,3,1,2,0,20,1,18,1,20.193504
2023,Cutter Gauthier,ANA,F,1,15.4,0,0,0,0,6,0,7,1,0.0
2023,Eetu Luostarinen,FLA,F,82,15.9366,130,51,56,13,623,64,633,49,20.414766
2023,Isak Rosen,BUF,F,7,8.5857,0,2,2,0,34,3,26,0,5.747071
2023,Ivan Barbashev,VGK,F,82,16.1132,180,28,44,17,669,53,750,85,22.597102
2023,Nick Bonino,NYR,F,45,12.2541,10,12,78,4,305,32,183,8,16.423144
2023,Nikita Nesterenko,ANA,F,3,11.5222,7,0,0,0,12,1,13,1,34.289088
2023,Charlie Coyle,BOS,F,82,18.0665,131,53,60,19,793,88,697,80,16.170347
2023,Jack Roslovic,NYR,F,59,15.5545,28,22,24,8,505,58,500,48,7.51525
2023,Isac Lundestrom,ANA,F,46,14.3409,51,19,27,1,351,42,226,20,14.375614
2023,Cole McWard,VAN,D,1,9.0833,0,0,0,0,2,0,2,0,0.0
2023,Juraj Slafkovsky,MTL,F,82,17.9358,151,34,71,26,696,78,815,89,17.926527
2023,Nathan Walker,STL,F,45,10.81,95,10,35,6,225,16,187,14,32.699538
2023,Adam Raska,MIN,F,5,6.81,12,1,1,0,17,1,11,1,40.041999
2023,Josh Doan,ARI,F,11,12.3091,7,9,7,0,64,5,73,11,22.550326
2023,Callahan Burke,CAR,F,1,7.1,3,0,0,0,5,0,1,0,42.6
2023,Adam Henrique,EDM,F,82,16.8492,99,30,78,12,722,69,644,78,16.713668
2023,Tristan Luneau,ANA,D,7,17.8714,9,0,4,1,56,5,64,6,14.233327
2023,Wyatt Kaiser,CHI,D,32,17.3125,22,7,46,11,333,31,203,20,12.247966
2023,Shane Pinto,OTT,F,41,18.1093,39,24,31,8,316,27,445,44,17.921984
2023,Adam Fox,NYR,D,72,23.4435,44,47,123,19,696,61,1035,122,19.509816
2023,Michael McCarron,NSH,F,70,12.7669,142,23,55,23,506,40,379,38,21.435449
2023,Tim Sttzle,OTT,F,75,21.1184,100,48,41,14,759,94,973,99,13.130458
2023,Steven Lorentz,FLA,F,38,8.7868,70,13,14,5,158,14,143,4,26.229379
2023,Ruslan Iskhakov,NYI,F,1,14.1833,0,0,0,0,13,0,9,1,0.0
2023,Josh Brown,ARI,D,51,14.7513,112,8,85,20,496,48,306,37,20.172373
2023,Spencer Stastney,NSH,D,20,15.9833,2,5,29,2,171,7,165,16,18.275369
2023,Kaiden Guhle,MTL,D,70,20.8507,116,25,178,25,790,85,595,60,21.570321
2023,Ian Cole,VAN,D,78,18.6893,83,18,166,26,763,84,565,60,17.702581
2023,Justin Brazeau,BOS,F,19,11.1175,43,3,12,1,73,6,95,12,42.753318
2023,Lucas Condotta,MTL,F,3,7.5,5,0,1,0,11,0,8,1,40.909091
2023,Kevin Shattenkirk,BOS,D,61,15.7801,62,13,85,9,417,40,517,53,21.212911
2023,Mason Lohrei,BOS,D,41,16.9577,32,9,63,9,343,31,302,32,17.268068
2023,Vladislav Gavrikov,LAK,D,77,20.6169,55,23,114,9,819,83,823,72,14.575851
2023,Klim Kostin,SJS,F,52,10.9093,108,9,16,17,288,30,235,20,18.120013
2023,Tyler Myers,VAN,D,77,18.9489,110,13,136,32,768,71,593,66,18.045006
2023,Brock Boeser,VAN,F,81,18.6023,56,28,29,7,641,54,864,129,11.837645
2023,Erik Gudbranson,CBJ,D,78,19.66,91,21,170,21,1013,98,597,48,16.537084
2023,Jeremy Lauzon,NSH,D,79,18.6135,383,16,111,38,827,90,667,57,29.5772
2023,Tom Wilson,WSH,F,74,18.102,228,46,74,43,654,71,674,58,23.180135
2023,Jamie Oleksiak,SEA,D,82,19.6486,110,33,177,18,925,93,692,59,20.243274
2023,Brayden Point,TBL,F,81,20.0391,16,36,44,7,742,101,1041,142,6.619429
2023,Mackenzie MacEachern,STL,F,8,7.8688,10,2,2,1,21,3,19,2,20.99333
