season,player,team,position,gp,avgtoi,hits,takeaways,blocked,minors,shots_against,goals_against,shots_for,goals_for,magpie_score
2009,Patrick O'Sullivan,EDM,F,73,17.5208,32,29,52,16,706,83,638,56,8.112279
2009,Colin McDonald,EDM,F,2,6.6917,1,0,1,0,6,0,9,1,22.305556
2009,Jeff Woywitka,DAL,D,35,14.2119,27,6,42,4,273,21,238,14,16.964776
2009,Ruslan Fedotenko,PIT,F,79,14.603,129,19,46,20,531,57,635,47,17.113242
2009,Drayson Bowman,CAR,F,9,12.0241,13,0,0,2,62,4,59,4,11.652586
2009,Vladimir Sobotka,BOS,F,61,11.0995,136,9,21,15,308,22,306,15,25.637417
2009,Mathieu Carle,MTL,D,3,14.4722,3,0,4,2,17,0,23,1,22.049577
2009,Jere Lehtinen,DAL,F,57,14.6635,43,37,20,4,438,43,395,25,13.008945
2009,Andrei Markov,MTL,D,45,23.7611,47,34,61,16,591,48,598,73,15.977933
2009,Duncan Keith,CHI,D,82,26.5898,46,45,143,24,945,102,1261,128,14.485586
2009,Tyler Ennis,BUF,F,10,15.3383,2,5,5,3,62,7,101,13,8.545694
2009,Georges Laraque,MTL,F,28,5.7661,21,1,5,7,83,9,44,3,8.883172
2009,Grant Clitsome,CBJ,D,11,14.7409,30,0,7,4,81,10,88,11,18.979311
2009,Milan Jurcina,CBJ,D,43,17.7097,88,6,59,11,384,36,361,30,22.27624
2009,Steven Zalewski,S.J,F,3,8.3167,1,2,1,0,13,2,7,0,11.226097
2009,Ryan O'Byrne,MTL,D,55,15.2615,119,7,111,29,487,34,341,24,24.970938
2009,Nate Thompson,T.B,F,70,13.4271,116,31,91,19,575,68,329,16,18.332553
2009,Eric Boulton,ATL,F,62,6.8495,96,11,10,31,211,15,177,15,15.233316
2009,Zdeno Chara,BOS,D,80,25.3727,151,27,104,31,950,72,1162,93,20.079491
2009,Rick Rypien,VAN,F,69,7.2389,92,11,25,30,231,20,177,11,15.626722
2009,Vladimir Zharkov,N.J,F,40,11.4404,22,9,6,4,154,10,230,15,13.47363
2009,David Booth,FLA,F,28,18.1315,50,11,10,10,254,18,298,25,16.901248
2009,Karl Alzner,WSH,D,21,16.4008,15,6,21,4,184,19,155,15,12.273894
2009,Ryan Jones,EDM,F,49,10.6493,71,16,21,13,240,16,240,19,20.95596
2009,Aaron Voros,NYR,F,41,6.1423,56,2,11,25,130,10,100,9,12.285277
2009,Ilkka Heikkinen,NYR,D,7,8.8595,9,1,9,0,37,0,35,2,45.494852
2009,Filip Kuba,OTT,D,53,22.85,27,23,86,14,595,66,666,68,12.825423
2009,Ryan Stone,EDM,F,27,10.866,54,14,10,13,137,17,138,16,18.306388
2009,Johnny Oduya,ATL,D,67,21.251,62,25,124,15,766,67,652,62,17.874483
2009,Andrew Ladd,CHI,F,82,13.6945,104,35,33,20,458,54,656,59,16.008331
2009,Nathan Smith,MIN,F,9,7.8444,5,1,2,3,51,5,12,0,5.516702
2009,Chris Chelios,ATL,D,7,11.1738,8,2,7,0,40,3,30,0,25.836653
2009,Daniel Winnik,ARI,F,74,13.1446,104,30,54,6,585,37,348,29,21.48449
2009,Rick Nash,CBJ,F,75,20.9418,119,41,25,25,760,89,829,96,12.309445
2009,Oscar Moller,L.A,F,34,8.5848,37,1,7,2,116,13,132,10,15.782691
2009,Danny Syvret,PHI,D,21,12.4786,6,4,20,6,133,12,132,13,10.468182
2009,Drew Larman,BOS,F,4,8.0833,3,0,1,0,6,1,21,0,22.95858
2009,Andrew Ebbett,MIN,F,61,12.6995,43,17,30,4,398,34,323,25,12.979534
2009,Shane Hnidy,MIN,D,70,13.5398,36,11,59,22,490,42,433,34,10.579929
2009,Marc-Edouard Vlasic,S.J,D,64,22.0909,52,13,104,11,792,54,712,72,16.757247
2009,Ron Hainsey,ATL,D,80,22.1285,42,47,148,18,1089,104,778,69,13.84245
2009,Justin Falk,MIN,D,3,7.5444,4,0,4,0,16,3,8,1,15.622663
2009,Brian Willsie,COL,F,4,11.0875,2,1,1,0,29,2,16,1,8.666341
2009,Matt Carle,PHI,D,80,23.3873,35,34,137,8,798,63,1000,103,19.596447
2009,Derek MacKenzie,CBJ,F,18,8.6917,17,6,1,0,66,4,69,5,20.70129
2009,Alex Tanguay,T.B,F,80,15.7885,42,34,30,16,609,53,644,62,9.85384
2009,Curtis Glencross,CGY,F,67,15.7206,78,50,28,20,491,34,499,41,18.30281
2009,Tim Conboy,CAR,D,11,4.2121,9,2,2,6,24,5,14,0,7.785437
2009,Trevor Gillies,NYI,F,14,3.8202,14,1,0,15,29,4,22,2,5.640975
2009,Brian Pothier,CAR,D,61,19.0202,86,20,107,9,593,44,562,48,25.303719
2009,Carlo Colaiacovo,STL,D,67,17.3025,52,12,52,19,438,43,688,69,13.285341
2009,Brad Richards,DAL,F,79,20.8909,16,54,20,7,795,85,1023,120,6.92016
2009,Pascal Dupuis,PIT,F,80,14.2006,85,26,48,8,588,56,536,49,15.08444
2009,Teddy Purcell,T.B,F,60,12.8586,39,28,8,5,372,27,398,25,12.309201
2009,Stephen Weiss,FLA,F,80,19.9937,43,63,59,20,839,76,849,86,11.959718
2009,Nicklas Backstrom,WSH,F,82,20.4461,90,54,62,20,742,64,1105,150,17.125213
2009,David Schlemko,ARI,D,17,17.8245,10,2,20,4,114,11,162,14,14.956285
2009,Rickard Wallin,TOR,F,60,12.6483,35,31,33,10,404,41,293,16,11.9362
2009,Mark Parrish,T.B,F,16,15.1667,11,1,13,2,109,12,85,4,11.799793
2009,Radim Vrbata,ARI,F,82,16.2085,17,29,22,12,528,38,730,58,8.234895
2009,Derek Boogaard,MIN,F,58,6.0523,83,6,8,28,168,20,129,8,12.80392
2009,Jiri Tlusty,CAR,F,20,12.5575,10,5,9,3,131,8,106,8,11.198202
2009,Sean O'Donnell,L.A,D,78,18.734,88,19,98,29,777,70,552,53,14.593297
2009,Aaron Gagnon,DAL,F,2,8.8167,4,2,1,0,9,2,8,0,23.172716
2009,Jarome Iginla,CGY,F,82,20.6016,86,45,36,20,746,62,915,88,14.127313
2009,Shane Doan,ARI,F,82,19.153,154,49,25,19,662,60,906,81,20.07684
2009,Alex Frolov,L.A,F,81,18.4251,58,27,14,13,596,64,736,72,9.053732
2009,Ryan Suter,NSH,D,82,23.976,55,38,112,24,943,89,1072,103,13.457539
2009,Logan Couture,S.J,F,25,10.2593,14,15,11,3,123,6,134,12,19.057526
2009,Blair Jones,T.B,F,14,12.8381,22,9,11,2,84,9,89,3,23.941137
2009,Sean Bergenheim,NYI,F,63,14.0601,127,57,37,21,474,45,433,33,22.163713
2009,Derek Meech,DET,D,49,11.9119,36,5,25,8,266,20,311,9,13.113294
2009,Brandon Sutter,CAR,F,72,16.5331,55,61,45,1,623,51,552,57,17.952325
2009,Micheal Haley,NYI,F,2,7.6083,2,0,0,3,12,3,5,0,2.639491
2009,T.J. Hensick,COL,F,7,9.4452,2,2,1,0,43,3,22,4,6.620273
2009,Kristian Huselius,CBJ,F,73,18.39,15,43,16,17,575,58,710,83,6.963587
2009,Cody Franson,NSH,D,61,14.1989,55,19,53,8,352,22,526,46,23.179141
2009,Tim Jackman,NYI,F,54,9.6488,114,15,40,29,285,21,207,16,21.24785
2009,Dwight Helminen,S.J,F,3,10.6444,4,0,0,0,19,2,11,1,10.568119
2009,Bryce Salvador,N.J,D,79,18.8641,95,17,109,24,695,56,677,49,18.914367
2009,Dane Byers,NYR,F,5,6.3533,4,0,0,5,13,0,12,1,5.676843
2009,Tyler Myers,BUF,D,82,23.7287,91,30,137,16,1050,88,991,101,17.403001
2009,Brendan Mikkelson,ANA,D,28,14.994,28,2,14,7,229,22,197,17,9.938398
2009,Ryan Stoa,COL,F,12,11.0681,13,4,2,0,71,5,75,3,16.644973
2009,Michael Frolik,FLA,F,82,17.4785,72,41,32,15,714,56,808,70,12.963757
2009,Mikael Backlund,CGY,F,23,12.6014,12,11,4,3,113,8,162,15,13.522161
2009,Matt Halischuk,N.J,F,20,11.3075,10,4,5,1,96,8,105,6,10.863388
2009,Torrey Mitchell,S.J,F,55,11.3815,58,21,19,12,296,19,270,19,17.190847
2009,Eric Godard,PIT,F,45,4.1848,30,1,4,21,81,5,81,7,7.716782
2009,Tuomo Ruutu,CAR,F,53,16.3717,152,23,12,17,361,35,482,50,25.253123
2009,Erik Christensen,NYR,F,58,14.8264,52,22,16,13,403,22,426,38,14.473833
2009,Mark Stuart,BOS,D,56,17.0205,103,4,82,30,466,34,446,31,20.683159
2009,Jordan Leopold,PIT,D,81,21.9331,68,16,138,14,979,87,791,66,15.243518
2009,Ryan Potulny,EDM,F,64,16.2789,41,31,67,14,562,66,505,44,12.137278
2009,Mike Brown,ANA,F,75,8.3527,124,9,17,27,359,24,257,17,15.960794
2009,Nikita Filatov,CBJ,F,13,8.109,5,0,2,4,49,2,55,2,5.812656
2009,Kyle Wilson,WSH,F,2,9.6917,1,0,0,0,13,1,7,2,4.271025
2009,Toni Lydman,BUF,D,67,18.8251,126,10,98,15,660,40,651,52,25.982814
2009,Martin Havlat,MIN,F,73,17.9329,21,30,17,17,572,66,736,75,5.918359
2009,Martin St Pierre,OTT,F,3,9.6167,2,0,0,0,13,2,14,0,5.966908
2009,Derek Joslin,S.J,D,24,13.8812,9,4,23,6,202,16,155,13,9.848981
2009,Jonathan Toews,CHI,F,76,20.0033,56,69,33,22,546,56,960,108,15.005388
2009,Kimmo Timonen,PHI,D,82,22.8352,75,37,168,20,848,92,1025,93,18.774846
2009,Carl Gunnarsson,TOR,D,43,21.4407,46,8,77,5,476,46,427,40,17.895987
2009,Liam Reddox,EDM,F,9,12.5278,24,2,5,2,68,7,36,3,21.486092
2009,John McCarthy,S.J,F,4,9.1292,4,0,1,0,21,3,17,0,9.433394
2009,Tim Brent,TOR,F,1,13.35,4,0,0,0,7,0,5,0,76.285714
2009,Dennis Seidenberg,BOS,D,79,22.9209,166,24,215,13,994,79,887,72,29.918763
2009,Zach Hamill,BOS,F,1,12.1333,0,0,2,0,8,0,4,1,30.333333
2009,Tom Kostopoulos,CAR,F,81,12.5757,154,21,50,33,548,55,414,35,17.100379
2009,Ian Laperriere,PHI,F,82,12.4801,171,21,74,38,545,52,337,31,19.899815
2009,Ole-Kristian Tollefsen,PHI,D,18,9.8593,17,1,9,10,87,8,85,9,10.065541
2009,Daniel Cleary,DET,F,64,17.2227,119,20,25,13,540,51,661,60,17.19906
2009,Jason Williams,DET,F,44,13.5303,33,9,5,4,253,19,373,25,11.271316
2009,Jesse Winchester,OTT,F,52,10.0234,90,18,20,8,239,27,270,20,21.752352
2009,Drew Stafford,BUF,F,71,14.4714,59,21,15,16,506,38,610,58,10.678283
2009,Doug Janik,DET,D,13,13.4705,4,4,15,6,87,7,52,3,11.819996
2009,Robert Nilsson,EDM,F,60,14.7475,30,32,34,5,404,44,497,38,12.566354
2009,Krys Barch,DAL,F,62,7.0468,112,11,13,34,211,9,171,10,18.644752
2009,Daniel Sedin,VAN,F,63,19.1079,8,25,3,14,507,47,782,108,4.112712
2009,Manny Malhotra,S.J,F,71,15.6228,66,30,38,14,560,45,521,57,14.128297
2009,Chris Campoli,OTT,D,67,17.8498,101,18,78,8,464,45,569,44,24.938363
2009,Jan Hejda,CBJ,D,61,20.6495,110,11,131,18,755,76,469,36,19.30107
2009,Sergei Gonchar,PIT,D,61,24.3445,64,19,90,23,656,73,885,99,14.071161
2009,Ryan Carter,ANA,F,38,9.8474,51,3,6,14,215,16,157,14,11.575583
2009,Marc-Andre Bergeron,MTL,D,60,15.0661,57,18,47,8,434,31,519,57,17.992409
2009,Colin Wilson,NSH,F,35,15.1614,21,11,11,2,229,20,289,22,11.58901
