season,player,team,position,gp,avgtoi,hits,takeaways,blocked,minors,shots_against,goals_against,shots_for,goals_for,magpie_score
2019,Evgenii Dadonov,FLA,F,68,17.1343,29,29,23,5,534,61,783,86,8.336289
2019,Alexander Edler,VAN,D,59,22.4138,106,9,163,26,814,78,671,77,19.812304
2019,Luke Witkowski,T.B,F,12,8.8361,38,2,3,5,83,7,45,3,20.099777
2019,Brett Pesce,CAR,D,61,21.8541,22,42,92,12,754,71,638,59,13.276422
2019,Jonathan Huberdeau,FLA,F,68,18.7993,51,40,25,15,600,65,833,108,10.364903
2019,Darnell Nurse,EDM,D,71,23.4138,170,26,138,21,962,90,843,84,21.961144
2019,Jakub Voracek,PHI,F,69,16.9295,17,28,21,14,478,37,682,77,8.329674
2019,Frank Vatrano,FLA,F,68,14.9752,100,31,41,15,533,53,541,40,16.603587
2019,Matthew Highmore,CHI,F,36,9.813,38,15,9,3,193,14,142,11,16.90854
2019,Deryk Engelland,VGK,D,49,17.5677,113,15,86,12,511,50,393,37,23.493895
2019,Lukas Vejdemo,MTL,F,7,7.9143,8,2,3,0,26,3,28,2,20.683515
2019,Mackenzie MacEachern,STL,F,51,8.7739,82,14,13,6,219,14,233,18,24.243493
2019,Nick Caamano,DAL,F,12,9.9653,17,1,3,2,61,2,51,4,20.748416
2019,Vincent Trocheck,CAR,F,61,16.7355,101,52,37,18,480,59,594,65,17.978547
2019,Nic Dowd,WSH,F,56,10.8503,117,22,26,9,287,26,262,25,26.850711
2019,Egor Korshkov,TOR,F,1,10.1333,1,1,0,0,6,0,3,1,33.777778
2019,Dylan Gambrell,S.J,F,50,11.954,40,11,29,7,309,32,248,25,12.336334
2019,Vladislav Gavrikov,CBJ,D,69,18.9556,79,16,92,9,676,59,653,49,18.039333
2019,Brendan Leipsic,WSH,F,61,9.1672,57,8,20,5,228,20,270,24,17.04389
2019,Colton Sceviour,FLA,F,68,13.1919,90,25,70,3,564,54,416,28,18.545721
2019,Mark Borowiecki,OTT,D,53,17.9044,199,10,120,17,556,53,422,43,32.55691
2019,Colin White,OTT,F,61,15.6415,47,23,30,16,485,44,517,38,10.988142
2019,Andreas Johnsson,TOR,F,43,15.7535,43,13,21,7,326,26,429,45,14.340568
2019,Joel Eriksson Ek,MIN,F,62,15.6962,93,19,41,11,539,52,433,44,15.718192
2019,Max Veronneau,OTT,F,4,8.4167,2,0,2,0,12,2,20,0,11.676301
2019,Claude Giroux,PHI,F,69,18.8626,45,37,16,14,589,52,810,78,10.079621
2019,Joakim Nordstrom,BOS,F,48,12.0774,91,12,31,7,326,25,206,10,22.714753
2019,Andre Burakovsky,COL,F,58,15.1365,26,27,34,11,455,33,547,59,11.747264
2019,Sam Lafferty,PIT,F,50,9.609,94,17,17,10,252,16,211,19,24.50914
2019,Nino Niederreiter,CAR,F,67,14.8077,52,35,19,21,408,37,552,50,12.38995
2019,Anders Lee,NYI,F,68,18.277,102,24,50,14,573,54,762,71,17.71498
2019,Daniel Sprong,ANA,F,8,14.0771,4,1,3,0,51,6,72,6,8.313494
2019,Ryan O'Reilly,STL,F,71,20.3258,16,68,40,5,705,76,761,92,10.718767
2019,Joel Armia,MTL,F,58,17.2388,146,47,25,14,534,52,539,54,22.479639
2019,Joakim Ryan,L.A,D,35,19.0976,24,6,46,5,328,31,319,14,14.292453
2019,Jonas Siegenthaler,WSH,D,64,15.7495,51,13,105,21,562,54,455,38,15.268732
2019,Elias Lindholm,CGY,F,70,19.6788,92,38,41,11,738,86,761,86,12.71354
2019,Maxime Lajoie,OTT,D,6,7.8167,2,0,3,0,19,3,17,3,9.20691
2019,Martin Frk,L.A,F,17,13.8382,14,2,3,2,119,11,144,13,8.796556
2019,Kieffer Bellows,NYI,F,8,10.6229,12,2,4,1,46,1,42,4,28.434847
2019,Luke Schenn,T.B,D,25,12.294,83,5,21,10,192,26,136,9,21.116921
2019,Blake Lizotte,L.A,F,65,13.9582,42,22,22,10,416,38,494,30,11.053522
2019,John Carlson,WSH,D,69,24.5,55,42,109,13,833,87,1016,121,15.373134
2019,Kiefer Sherwood,ANA,F,9,13.5704,22,4,4,3,73,4,40,2,24.233873
2019,Pavel Zacha,N.J,F,65,16.2397,62,34,19,7,627,70,517,53,9.947324
2019,Jake Walman,STL,D,1,11.0667,0,0,1,0,6,0,7,1,18.444444
2019,Adam Lowry,WPG,F,49,14.9616,137,31,22,7,408,35,296,18,27.428951
2019,David Kampf,CHI,F,70,13.6602,52,37,26,4,596,51,426,23,11.659705
2019,Aaron Ekblad,FLA,D,66,22.9598,32,36,80,14,783,90,851,90,10.716638
2019,Clark Bishop,CAR,F,5,7.7133,5,1,0,2,16,3,15,1,8.481368
2019,Mathieu Joseph,T.B,F,37,11.527,47,17,10,7,206,16,192,14,18.105728
2019,Jakob Lilja,CBJ,F,37,9.8986,18,9,25,1,188,7,137,13,19.264617
2019,Nicolas Roy,VGK,F,28,11.4423,39,10,7,4,127,14,185,15,19.244513
2019,Par Lindholm,BOS,F,40,11.2021,23,14,26,1,210,10,193,10,21.178953
2019,Josh Jacobs,N.J,D,2,16.5917,3,1,4,1,20,0,15,1,36.274197
2019,Sean Couturier,PHI,F,69,19.7138,59,39,26,15,608,64,794,92,11.289005
2019,Anthony Bitetto,WPG,D,51,15.1294,145,16,50,13,450,44,319,32,24.32462
2019,Nicolas Deslauriers,ANA,F,59,9.6506,137,10,31,20,320,23,247,23,23.372254
2019,Erik Haula,FLA,F,48,15.8302,27,21,15,11,371,31,426,45,9.627698
2019,Derek Stepan,ARI,F,70,17.6302,43,37,53,8,669,59,667,52,12.673164
2019,Jonathan Marchessault,VGK,F,66,17.2957,99,37,12,14,508,45,760,68,16.74749
2019,Anthony Cirelli,T.B,F,68,18.2596,89,52,47,14,672,62,583,76,16.666276
2019,Jakob Chychrun,ARI,D,63,22.4619,74,27,95,18,663,58,752,71,18.575269
2019,Jason Dickinson,DAL,F,65,14.9436,89,47,55,3,553,42,389,35,23.291026
2019,Derek Grant,ANA,F,57,13.7316,54,20,25,12,478,41,322,36,11.274307
2019,Victor Mete,MTL,D,51,15.9931,20,8,60,9,422,33,409,34,12.868071
2019,Alex Tuch,VGK,F,42,14.604,58,27,20,4,245,27,332,27,21.977441
2019,Trevor Carrick,S.J,D,3,5.7889,1,0,0,1,5,0,5,0,5.365602
2019,Zach Werenski,CBJ,D,63,23.945,36,32,58,5,746,68,885,84,12.097382
2019,Aleksander Barkov,FLA,F,65,20.0344,21,51,35,9,665,62,835,95,10.269406
2019,Kevin Hayes,PHI,F,69,17.6512,88,43,22,17,593,64,599,60,13.351317
2019,Lars Eller,WSH,F,69,17.021,59,44,44,24,563,66,650,61,11.943766
2019,T.J. Tynan,COL,F,16,8.474,7,5,3,1,57,3,66,3,13.984071
2019,Lucas Carlsson,CHI,D,6,14.1389,11,1,6,0,50,3,48,6,27.538323
2019,Damon Severson,N.J,D,69,22.9403,81,35,98,19,842,88,798,67,14.891732
2019,Carsen Twarynski,PHI,F,15,10.66,40,6,8,2,82,8,68,2,30.521739
2019,Cody Goloubef,DET,D,26,15.1327,45,3,24,4,225,27,166,15,15.697057
2019,Brayden McNabb,VGK,D,71,20.0296,201,32,134,20,809,88,700,59,24.73208
2019,Nikita Zadorov,COL,D,64,17.7286,175,22,66,27,617,52,522,46,23.110227
2019,Tobias Rieder,CGY,F,55,11.0936,30,17,26,3,372,31,277,12,10.809572
2019,Josh Mahura,ANA,D,13,17.2115,5,2,15,1,127,13,120,8,10.290582
2019,James Neal,EDM,F,55,16.1345,87,24,17,6,414,46,511,55,16.482265
2019,Troy Brouwer,STL,F,13,9.4538,24,1,6,2,70,3,53,4,24.991145
2019,Michal Kempny,WSH,D,58,18.625,42,13,70,11,560,49,520,62,13.878539
2019,Craig Smith,NSH,F,69,13.4147,59,26,19,12,398,30,635,60,14.511182
2019,Joel Farabee,PHI,F,52,14.0212,31,20,18,10,328,27,351,39,11.425123
2019,Colin Miller,BUF,D,51,17.1144,87,9,40,11,429,38,411,31,18.361842
2019,Lucas Wallmark,FLA,F,67,12.7458,57,22,26,9,425,36,416,38,13.402363
2019,Brock Boeser,VAN,F,57,18.3664,28,20,12,6,433,47,652,80,7.835385
2019,Emil Bemstrom,CBJ,F,56,12.2741,52,10,18,4,301,28,395,28,14.153488
2019,Mitchell Stephens,T.B,F,38,10.5715,36,6,9,4,198,24,177,12,10.913849
2019,Jaden Schwartz,STL,F,71,18.0568,58,50,29,8,530,45,728,78,16.635943
2019,Jaccob Slavin,CAR,D,68,23.3255,43,81,106,5,766,80,896,91,19.518055
2019,Mathieu Perreault,WPG,F,49,13.1054,69,17,19,5,322,27,352,25,18.561093
2019,Riley Stillman,FLA,D,34,19.1157,59,13,56,4,381,36,285,22,21.357797
2019,Nikita Gusev,N.J,F,66,14.7164,12,22,7,6,484,49,599,57,4.665005
2019,Eric Staal,MIN,F,66,17.1199,24,25,22,9,551,64,621,77,6.750033
2019,Artturi Lehkonen,MTL,F,70,15.4267,120,30,38,11,643,62,502,41,16.393289
2019,Julien Gauthier,NYR,F,17,8.2804,15,3,7,4,71,5,57,6,14.225178
2019,Mario Ferraro,S.J,D,61,15.859,119,15,58,14,478,53,450,38,19.765169
2019,Rhett Gardner,DAL,F,8,10.1354,8,1,2,1,36,2,27,2,16.78902
2019,Leo Komarov,NYI,F,48,12.5802,123,13,29,4,329,26,238,22,29.384428
2019,Sami Niku,WPG,D,17,16.1941,16,2,19,6,159,9,129,8,14.908306
2019,Tyson Jost,COL,F,67,12.757,58,17,18,11,385,22,476,44,14.719943
2019,Ilya Kovalchuk,WSH,F,46,16.9699,52,11,23,9,336,35,462,34,13.479681
2019,Jake Bischoff,VGK,D,4,15.6,8,0,8,2,39,5,33,3,16.842105
2019,Logan Couture,S.J,F,52,18.4516,55,28,45,4,461,51,555,56,16.003145
2019,Justin Williams,CAR,F,20,13.6475,20,3,7,3,97,12,179,20,13.570038
2019,Janne Kuokkanen,N.J,F,1,12.0667,3,0,0,0,9,1,3,0,17.183544
2019,Robert Thomas,STL,F,66,14.4008,12,46,14,8,387,37,503,58,10.017588
2019,Brad Marchand,BOS,F,70,19.4398,55,43,19,32,602,62,880,125,9.362437
2019,Jean-Gabriel Pageau,NYI,F,67,19.1351,128,33,53,10,708,70,683,65,18.29058
2019,Joachim Blichfeld,S.J,F,3,12.7722,3,2,4,0,18,2,10,0,26.398316
2019,Ryan MacInnis,CBJ,F,10,9.3517,8,3,3,0,42,1,48,2,25.49544
2019,Marcus Pettersson,PIT,D,69,19.3667,105,17,84,16,641,57,696,66,19.415992
2019,Radim Simek,S.J,D,48,17.1229,91,20,59,8,473,44,358,24,21.350401
2019,Andrew Mangiapane,CGY,F,68,13.7012,73,38,25,9,443,44,510,54,15.937586
2019,Jordan Eberle,NYI,F,58,17.8152,37,34,39,6,460,43,656,57,14.701833
2019,William Nylander,TOR,F,68,18.15,9,42,14,6,564,55,808,84,7.05951
2019,Dylan Sikura,CHI,F,9,9.8981,0,2,2,0,60,3,53,4,4.414163
2019,Calvin de Haan,CHI,D,29,19.8615,93,9,73,5,377,19,278,20,40.715237
2019,Brayden Schenn,STL,F,71,18.3237,120,26,21,19,574,49,725,84,16.8134
2019,Erik Brannstrom,OTT,D,31,14.821,15,5,36,8,213,25,225,16,11.821446
2019,Ryan Dzingel,CAR,F,64,14.1341,36,15,25,12,388,26,479,49,11.611685
2019,Jamie Benn,DAL,F,69,16.4906,167,52,57,17,553,49,685,61,27.729135
2019,Ryan Donato,MIN,F,62,10.6349,53,21,15,6,302,26,357,34,14.735844
2019,Nico Sturm,MIN,F,6,11.8944,6,1,5,0,32,1,26,2,32.517403
2019,Mika Zibanejad,NYR,F,57,21.5863,51,42,49,7,678,73,704,92,12.745843
2019,Garnet Hathaway,WSH,F,66,10.7987,189,21,47,23,308,24,342,24,34.029885
2019,Troy Stecher,VAN,D,69,15.1659,68,16,70,11,607,38,522,45,17.298727
2019,Tyson Barrie,TOR,D,70,21.8262,47,16,75,9,759,73,920,93,11.817625
2019,Roman Josi,NSH,D,69,25.6821,52,34,108,19,873,83,1105,109,14.265491
2019,Morgan Geekie,CAR,F,2,11.7833,1,1,4,1,13,1,21,6,19.334549
2019,Nazem Kadri,COL,F,51,17.3784,60,21,9,28,435,32,558,72,10.584372
2019,Joe Hicketts,DET,D,6,18.0944,14,2,13,1,50,10,53,4,21.07056
2019,Patrick Marleau,PIT,F,66,15.5414,57,29,24,7,497,51,529,50,12.225065
2019,Jonas Brodin,MIN,D,69,21.5068,41,14,112,11,724,73,662,68,14.192977
2019,Zach Sanford,STL,F,58,13.4997,106,18,32,14,382,29,423,44,21.880335
2019,Brendan Lemieux,NYR,F,59,12.8633,164,15,52,23,437,37,358,29,24.581612
2019,Carl Gunnarsson,STL,D,37,15.6396,28,3,52,8,315,23,245,23,16.229599
2019,Ondrej Palat,T.B,F,69,16.0597,144,41,61,11,513,39,593,70,30.020726
2019,Corey Perry,DAL,F,57,13.6927,60,17,33,22,365,27,436,40,14.539387
2019,Johan Larsson,BUF,F,62,14.9094,85,24,30,13,524,48,399,38,14.457241
2019,Ryan Lindgren,NYR,D,60,16.5461,94,28,70,22,555,50,437,50,18.191702
2019,Aaron Ness,ARI,D,24,12.534,17,1,20,0,147,13,153,13,15.367149
2019,Riley Sheahan,EDM,F,66,12.7088,25,36,33,3,518,52,314,24,9.816306
2019,Charles Hudon,MTL,F,15,11.5411,25,5,2,0,79,9,79,1,20.195524
2019,Michael Frolik,BUF,F,57,12.4997,32,32,22,14,393,36,305,16,10.559826
2019,Gaetan Haas,EDM,F,58,9.6319,58,21,28,3,230,16,260,16,24.953944
2019,Jesper Fast,NYR,F,69,16.6075,125,24,53,9,685,62,538,52,17.996114
2019,Joel Persson,EDM,D,13,15.2731,6,2,10,1,105,8,88,7,11.338695
2019,Tim Schaller,L.A,F,53,11.3799,51,13,28,7,381,41,200,11,11.291092
2019,Andrew Cogliano,DAL,F,68,12.4615,86,24,31,15,423,32,365,21,17.419344
2019,Dakota Mermis,N.J,D,10,19.2167,20,1,21,2,116,6,98,12,29.922145
2019,Carl Grundstrom,L.A,F,13,12.7641,29,0,4,4,92,7,101,9,18.124186
2019,Micheal Haley,NYR,F,22,5.5553,36,1,6,9,67,8,38,1,14.796693
2019,Chris Tierney,OTT,F,71,17.1502,44,32,37,9,722,81,555,56,8.55422
2019,Brendan Guhle,ANA,D,30,17.0717,21,6,43,5,273,24,234,18,15.558526
2019,Liam Foudy,CBJ,F,2,14.2167,3,1,0,0,9,0,16,1,63.185185
2019,Rasmus Dahlin,BUF,D,59,19.2763,72,16,51,19,521,47,662,69,14.94173
2019,Justin Abdelkader,DET,F,49,11.5054,103,10,26,11,286,29,213,6,21.4315
2019,Dylan McIlrath,DET,D,16,14.8208,48,4,12,9,153,14,83,3,19.205777
2019,Mark Letestu,WPG,F,7,10.5976,3,0,5,0,42,3,27,1,11.489046
2019,Andrei Chibisov,WPG,F,2,7.45,1,0,1,0,9,0,3,0,16.555556
2019,Christian Jaros,OTT,D,13,10.4282,14,1,12,2,85,8,58,4,14.875237
2019,Scott Laughton,PHI,F,49,14.5337,108,22,26,13,353,32,329,37,22.514584
2019,Shea Weber,MTL,D,65,24.0013,113,18,117,16,887,93,931,85,16.99138
2019,Jake Virtanen,VAN,F,69,12.9343,102,36,28,13,488,37,503,43,18.921877
2019,Mitchell Marner,TOR,F,59,21.4864,24,64,36,9,634,70,736,90,11.427836
2019,Dmytro Timashov,DET,F,44,8.5186,93,5,11,8,195,14,162,14,24.280933
2019,Phil Kessel,ARI,F,70,17.1586,11,18,20,11,581,51,670,52,5.111588
2019,Markus Nutivaara,CBJ,D,37,15.9126,34,6,33,2,289,18,315,20,19.12913
2019,Dan Hamhuis,NSH,D,60,14.5494,64,9,53,11,485,46,374,35,13.948143
2019,Robby Fabbri,DET,F,61,16.1484,75,13,14,10,526,66,481,47,9.394604
2019,Ryan Ellis,NSH,D,49,23.4673,48,24,96,8,590,66,679,76,16.945508
2019,Mikael Granlund,NSH,F,63,17.7675,42,24,55,14,556,51,686,57,12.565794
2019,Brandon Carlo,BOS,D,67,20.452,126,31,76,10,734,57,622,51,22.64578
2019,Brendan Smith,NYR,D,62,11.0839,90,18,41,19,405,42,255,14,15.27585
2019,Tomas Hertl,S.J,F,48,18.3872,29,25,25,8,436,61,518,52,8.520992
2019,Nathan MacKinnon,COL,F,69,21.1097,51,38,30,5,673,69,963,119,11.239018
2019,Paul Byron,MTL,F,29,14.3443,42,11,18,2,224,17,201,16,20.51074
2019,Pontus Aberg,TOR,F,5,8.6267,1,1,1,0,24,1,16,1,7.932162
2019,Dalton Prout,S.J,D,2,12.8083,3,2,3,2,12,1,10,1,20.320608
2019,Oscar Fantenberg,VAN,D,36,15.7222,66,7,63,3,330,28,234,15,26.159179
2019,Anton Blidh,BOS,F,7,11.5,20,2,5,0,39,4,38,2,36.529412
2019,Greg Pateryn,MIN,D,20,15.4708,25,3,30,3,174,16,133,14,19.175474
2019,Andrew Copp,WPG,F,63,17.6963,59,38,27,5,580,53,544,39,13.660116
2019,Oscar Klefbom,EDM,D,62,25.2398,45,36,179,12,833,88,794,102,19.548365
2019,Timo Meier,S.J,F,70,17.3019,155,39,38,16,570,69,714,61,19.670294
2019,Buddy Robinson,CGY,F,5,12.0567,14,2,5,2,25,1,27,1,41.391205
2019,Casey Cizikas,NYI,F,48,14.2687,133,38,39,16,358,26,267,25,31.301333
2019,Sami Vatanen,N.J,D,47,21.7351,50,14,80,11,487,54,548,51,16.474814
2019,Brady Tkachuk,OTT,F,71,18.8538,302,35,43,32,690,64,836,70,28.658161
2019,Blake Comeau,DAL,F,55,14.9291,107,21,23,18,446,40,335,21,17.183586
2019,Anton Stralman,FLA,D,68,21.0314,67,40,95,7,868,88,688,65,14.82333
2019,Alex Pietrangelo,STL,D,70,23.9588,46,43,89,10,804,84,962,111,13.954481
2019,Jake Muzzin,TOR,D,53,21.5821,109,25,110,19,605,65,602,63,21.77939
2019,Kevin Connauton,COL,D,4,15.5,6,0,6,0,23,3,21,0,26.76259
2019,Carter Rowney,ANA,F,71,12.6669,189,24,41,7,576,50,350,33,24.787055
2019,Dale Weise,MTL,F,23,9.263,70,8,10,5,117,8,100,8,34.333642
2019,Matt Luff,L.A,F,18,10.3722,16,4,5,1,103,12,91,6,10.902572
2019,Curtis Lazar,BUF,F,38,11.8189,70,13,25,3,238,26,164,17,21.979227
2019,David Backes,ANA,F,21,9.2032,33,5,7,6,91,9,109,9,18.081081
2019,Anders Bjork,BOS,F,58,12.9121,43,21,21,5,338,24,359,29,15.404953
2019,Cedric Paquette,T.B,F,61,12.8503,172,17,49,11,421,35,327,29,30.217637
2019,Patrice Bergeron,BOS,F,61,18.7577,46,44,46,13,505,52,748,110,14.795096
2019,Zack Smith,CHI,F,50,11.7893,112,21,18,13,349,23,242,19,23.017229
2019,German Rubtsov,PHI,F,4,6.8042,4,1,4,0,13,1,6,0,30.921523
2019,Anthony Richard,NSH,F,1,4.1667,0,0,0,0,4,1,3,0,0.0
2019,Brian Dumoulin,PIT,D,28,21.0554,44,13,35,5,277,31,334,43,18.716002
2019,Joel Edmundson,CAR,D,68,18.4409,118,23,91,28,727,62,574,51,17.925693
2019,Justin Braun,PHI,D,62,17.2027,91,10,84,9,521,57,488,41,19.2136
2019,Braydon Coburn,T.B,D,40,13.7354,58,3,28,7,308,25,280,29,16.353145
2019,Carl Soderberg,ARI,F,70,15.8921,77,28,40,9,576,35,567,58,18.069814
2019,Justin Schultz,PIT,D,46,19.8322,36,6,50,2,416,46,546,46,13.337984
2019,Josh Bailey,NYI,F,68,16.9042,20,38,48,5,607,66,520,55,9.915039
2019,Gabriel Dumont,MIN,F,3,11.5056,9,1,2,0,10,1,13,0,64.200465
2019,Jesper Bratt,N.J,F,60,13.9969,29,18,22,3,401,43,455,45,9.243245
2019,Kyle Okposo,BUF,F,52,12.8599,55,15,15,9,299,26,310,23,14.592148
